,choice_set,choice
49384,"('C', 'D', 'F', 'I')",I
49385,"('C', 'D', 'G')",G
49386,"('A', 'B')",A
49387,"('B', 'C')",C
49388,"('F', 'H', 'I')",I
49389,"('B', 'F')",B
49390,"('E', 'F', 'G')",G
49391,"('B', 'G')",B
49392,"('A', 'D', 'H')",H
49393,"('B', 'E', 'F', 'G')",E
49394,"('A', 'F')",A
49395,"('D', 'G')",G
49396,"('B', 'H')",H
49397,"('B', 'F', 'H', 'I')",F
49398,"('A', 'I')",A
49399,"('C', 'E', 'F')",F
49400,"('G', 'H', 'I')",H
49401,"('B', 'D', 'E')",D
49402,"('F', 'G', 'I')",I
49403,"('A', 'D', 'G')",G
49404,"('D', 'G')",G
49405,"('A', 'C', 'E', 'I')",I
49406,"('A', 'C', 'G', 'I')",A
49407,"('A', 'B', 'D', 'H')",D
49408,"('C', 'D', 'E')",C
49409,"('C', 'G')",G
49410,"('C', 'E', 'I')",I
49411,"('B', 'C', 'G', 'H')",C
49412,"('C', 'D', 'I')",C
49413,"('B', 'D')",D
49414,"('A', 'D')",A
49415,"('A', 'B', 'C')",A
49416,"('A', 'B', 'E', 'F')",E
49417,"('B', 'D', 'F')",F
49418,"('G', 'H')",G
49419,"('D', 'E', 'G', 'I')",G
49420,"('A', 'C', 'D', 'E')",D
49421,"('A', 'H', 'I')",A
49422,"('A', 'F', 'H')",A
49423,"('D', 'G')",G
49424,"('D', 'G', 'H')",D
49425,"('B', 'C', 'D', 'E')",E
49426,"('C', 'F', 'G')",F
49427,"('A', 'B', 'E', 'I')",A
49428,"('B', 'D', 'H')",H
49429,"('B', 'E', 'F')",B
49430,"('B', 'E', 'G', 'H')",E
49431,"('A', 'H')",H
49432,"('A', 'E', 'I')",A
49433,"('B', 'I')",I
49434,"('A', 'D', 'F', 'I')",F
49435,"('A', 'E', 'F')",F
49436,"('B', 'D', 'G', 'I')",B
49437,"('C', 'F', 'G')",C
49438,"('A', 'D', 'G', 'H')",H
49439,"('D', 'G')",G
49440,"('C', 'F', 'G', 'H')",C
49441,"('C', 'E')",E
49442,"('C', 'D', 'G', 'H')",D
49443,"('B', 'G')",B
49444,"('B', 'C', 'F', 'I')",I
49445,"('D', 'G')",G
49446,"('E', 'I')",I
49447,"('D', 'I')",I
49448,"('A', 'D', 'I')",A
49449,"('C', 'E', 'F', 'I')",E
49450,"('A', 'F')",A
49451,"('A', 'B', 'F')",A
49452,"('A', 'D')",D
49453,"('D', 'F')",F
49454,"('E', 'F', 'G', 'H')",G
49455,"('E', 'I')",E
49456,"('B', 'G')",B
49457,"('B', 'C', 'E', 'G')",B
49458,"('G', 'I')",I
49459,"('A', 'C', 'G', 'H')",A
49460,"('F', 'H')",F
49461,"('D', 'E', 'I')",D
49462,"('A', 'C', 'D')",D
49463,"('C', 'D', 'G')",D
49464,"('C', 'I')",C
49465,"('B', 'D', 'I')",D
49466,"('A', 'F', 'G', 'H')",G
49467,"('A', 'D', 'F')",F
49468,"('A', 'D', 'F', 'I')",F
49469,"('B', 'F', 'G', 'H')",G
49470,"('A', 'E', 'F', 'I')",A
49471,"('A', 'B', 'I')",I
49472,"('B', 'E', 'H')",H
49473,"('A', 'H', 'I')",H
49474,"('B', 'E', 'H', 'I')",H
49475,"('A', 'B', 'G', 'H')",H
49476,"('H', 'I')",I
49477,"('D', 'E')",D
49478,"('B', 'H')",H
49479,"('B', 'F', 'I')",B
49480,"('A', 'B', 'D', 'G')",B
49481,"('F', 'G', 'H')",G
49482,"('A', 'D', 'F', 'I')",D
49483,"('A', 'C', 'D')",D
49484,"('A', 'C', 'H', 'I')",A
49485,"('A', 'D', 'G')",G
49486,"('E', 'F', 'H')",E
49487,"('C', 'D', 'F', 'G')",G
49488,"('B', 'C', 'I')",I
49489,"('A', 'C', 'G')",A
49490,"('A', 'B', 'E', 'F')",E
49491,"('B', 'C', 'F', 'G')",G
49492,"('C', 'G')",G
49493,"('B', 'E', 'G')",E
49494,"('A', 'B', 'F', 'H')",H
49495,"('A', 'H')",A
49496,"('D', 'I')",I
49497,"('C', 'F', 'G', 'I')",C
49498,"('D', 'F')",F
49499,"('B', 'E', 'G', 'I')",B
49500,"('G', 'I')",I
49501,"('B', 'E', 'G')",B
49502,"('D', 'H', 'I')",I
49503,"('B', 'C')",B
49504,"('B', 'C')",C
49505,"('C', 'E')",E
49506,"('A', 'D', 'F', 'I')",D
49507,"('A', 'C', 'H')",H
49508,"('C', 'F', 'G', 'I')",C
49509,"('B', 'C', 'D', 'E')",E
49510,"('C', 'I')",I
49511,"('B', 'C', 'D')",C
49512,"('C', 'H', 'I')",H
49513,"('B', 'D', 'H')",D
49514,"('A', 'E', 'I')",A
49515,"('A', 'I')",I
49516,"('B', 'H')",H
49517,"('A', 'D')",A
49518,"('B', 'D', 'E', 'I')",I
49519,"('D', 'F', 'H', 'I')",I
49520,"('F', 'G')",G
49521,"('C', 'I')",I
49522,"('C', 'I')",C
49523,"('B', 'F')",B
49524,"('B', 'G', 'I')",I
49525,"('D', 'F')",F
49526,"('E', 'G')",G
49527,"('D', 'F')",D
49528,"('B', 'E', 'F')",E
49529,"('A', 'B', 'H')",A
49530,"('A', 'H')",A
49531,"('B', 'C', 'G', 'H')",G
49532,"('E', 'H', 'I')",E
49533,"('C', 'F')",F
49534,"('B', 'E')",B
49535,"('A', 'F', 'G', 'I')",G
49536,"('D', 'E', 'I')",I
49537,"('G', 'H')",G
49538,"('B', 'C', 'F', 'I')",C
49539,"('B', 'E')",B
49540,"('B', 'D', 'E', 'H')",B
49541,"('D', 'E', 'G')",G
49542,"('E', 'I')",E
49543,"('A', 'C', 'F', 'G')",A
49544,"('E', 'G', 'I')",G
49545,"('B', 'D', 'G')",D
49546,"('A', 'C')",C
49547,"('B', 'H')",B
49548,"('B', 'D', 'G')",B
49549,"('E', 'G', 'I')",G
49550,"('C', 'D', 'G')",D
49551,"('D', 'G')",G
49552,"('D', 'H')",H
49553,"('F', 'I')",I
49554,"('B', 'E', 'F', 'G')",B
49555,"('D', 'H')",D
49556,"('H', 'I')",I
49557,"('A', 'G', 'H')",A
49558,"('B', 'I')",I
49559,"('E', 'F', 'G', 'I')",G
49560,"('B', 'C', 'E')",C
49561,"('D', 'E', 'H', 'I')",D
49562,"('A', 'B', 'F', 'H')",F
49563,"('A', 'B', 'E', 'G')",G
49564,"('B', 'I')",I
49565,"('E', 'I')",I
49566,"('A', 'C', 'H')",H
49567,"('B', 'C', 'F')",C
49568,"('B', 'D')",D
49569,"('A', 'C', 'I')",I
49570,"('E', 'G', 'I')",I
49571,"('B', 'C', 'F')",C
49572,"('C', 'E', 'F', 'H')",C
49573,"('A', 'B', 'D', 'F')",D
49574,"('C', 'F', 'H', 'I')",F
49575,"('A', 'B')",A
49576,"('G', 'I')",G
49577,"('A', 'E', 'F')",F
49578,"('B', 'D', 'F', 'I')",F
49579,"('B', 'G', 'H')",B
49580,"('A', 'D', 'G')",G
49581,"('A', 'C', 'H')",A
49582,"('C', 'H', 'I')",I
49583,"('B', 'D', 'F', 'H')",F
49584,"('A', 'E', 'H', 'I')",E
49585,"('A', 'C', 'D', 'E')",C
49586,"('A', 'B', 'H', 'I')",B
49587,"('B', 'C', 'G', 'H')",B
49588,"('A', 'G', 'H')",H
49589,"('A', 'G')",A
49590,"('C', 'G', 'I')",C
49591,"('F', 'H')",H
49592,"('C', 'E', 'F', 'I')",I
49593,"('C', 'F', 'H')",H
49594,"('A', 'D', 'E', 'I')",I
49595,"('A', 'B', 'D', 'H')",H
49596,"('B', 'D', 'F')",F
49597,"('A', 'D', 'E', 'I')",A
49598,"('D', 'F', 'H')",H
49599,"('A', 'E', 'F', 'G')",A
49600,"('A', 'D', 'G')",D
49601,"('C', 'H', 'I')",H
49602,"('A', 'B', 'G', 'I')",I
49603,"('C', 'D')",D
49604,"('A', 'H', 'I')",A
49605,"('B', 'F')",F
49606,"('B', 'C', 'G')",G
49607,"('B', 'D', 'E', 'H')",B
49608,"('C', 'G')",C
49609,"('A', 'G', 'H')",G
49610,"('A', 'F', 'H')",H
49611,"('A', 'F', 'G', 'H')",A
49612,"('A', 'B', 'D', 'F')",A
49613,"('B', 'D', 'E', 'I')",I
49614,"('C', 'H', 'I')",C
49615,"('C', 'D', 'H')",H
49616,"('C', 'F')",F
49617,"('C', 'E')",C
49618,"('A', 'H', 'I')",I
49619,"('C', 'D', 'H')",D
49620,"('C', 'D', 'E', 'H')",C
49621,"('A', 'B', 'D', 'E')",D
49622,"('C', 'D', 'E', 'G')",C
49623,"('B', 'F', 'H')",B
49624,"('E', 'F', 'I')",E
49625,"('A', 'G', 'H')",G
49626,"('A', 'G', 'H')",G
49627,"('A', 'F')",F
49628,"('B', 'D', 'F', 'G')",G
49629,"('B', 'D', 'G', 'I')",B
49630,"('G', 'H', 'I')",G
49631,"('C', 'E', 'F')",F
49632,"('D', 'G', 'I')",I
49633,"('A', 'D', 'E')",E
49634,"('A', 'F', 'H')",H
49635,"('B', 'D', 'F', 'G')",D
49636,"('A', 'D', 'G', 'H')",A
49637,"('E', 'H', 'I')",H
49638,"('B', 'D', 'E')",D
49639,"('B', 'D', 'E', 'I')",I
49640,"('A', 'C', 'D', 'E')",E
49641,"('A', 'D', 'F', 'H')",D
49642,"('B', 'D')",D
49643,"('C', 'E', 'F')",F
49644,"('A', 'C', 'F', 'G')",A
49645,"('A', 'C', 'D', 'H')",D
49646,"('G', 'H', 'I')",G
49647,"('D', 'E', 'H')",H
49648,"('A', 'B', 'G', 'I')",A
49649,"('A', 'D', 'H', 'I')",D
49650,"('A', 'C', 'F', 'I')",I
49651,"('B', 'I')",I
49652,"('F', 'G')",G
49653,"('A', 'B', 'E', 'F')",E
49654,"('H', 'I')",H
49655,"('B', 'F')",F
49656,"('A', 'C', 'G')",G
49657,"('B', 'F')",F
49658,"('B', 'C', 'F', 'G')",C
49659,"('C', 'D')",D
49660,"('C', 'E')",C
49661,"('F', 'I')",F
49662,"('A', 'B', 'F', 'I')",F
49663,"('A', 'F')",F
49664,"('A', 'F', 'I')",A
49665,"('D', 'H', 'I')",I
49666,"('B', 'C', 'E')",E
49667,"('H', 'I')",H
49668,"('G', 'H')",H
49669,"('A', 'C', 'F', 'G')",A
49670,"('B', 'E', 'F', 'G')",B
49671,"('G', 'H')",H
49672,"('B', 'C', 'D')",B
49673,"('A', 'B', 'H', 'I')",A
49674,"('A', 'E', 'G')",A
49675,"('D', 'F', 'I')",D
49676,"('B', 'D', 'G')",B
49677,"('B', 'I')",B
49678,"('A', 'F')",F
49679,"('B', 'D', 'F', 'I')",D
49680,"('B', 'E')",E
49681,"('A', 'E', 'G')",A
49682,"('C', 'I')",C
49683,"('A', 'C', 'D', 'F')",A
49684,"('D', 'E')",D
49685,"('B', 'C', 'E', 'F')",E
49686,"('A', 'E', 'G', 'I')",E
49687,"('C', 'E', 'G')",C
49688,"('F', 'G')",G
49689,"('A', 'F', 'G', 'I')",A
49690,"('F', 'H', 'I')",F
49691,"('B', 'C', 'D')",D
49692,"('A', 'D', 'E')",E
49693,"('D', 'G', 'I')",G
49694,"('D', 'H')",H
49695,"('A', 'B', 'F', 'G')",G
49696,"('C', 'D')",D
49697,"('A', 'E', 'I')",E
49698,"('B', 'E', 'G', 'H')",E
49699,"('F', 'G')",F
49700,"('A', 'F', 'H')",A
49701,"('A', 'I')",I
49702,"('A', 'F', 'H')",H
49703,"('E', 'F', 'H', 'I')",F
49704,"('A', 'B', 'E', 'I')",A
49705,"('A', 'B', 'E', 'F')",F
49706,"('C', 'E', 'F', 'G')",C
49707,"('A', 'C', 'D', 'I')",D
49708,"('B', 'D', 'F', 'I')",B
49709,"('A', 'B', 'D', 'G')",D
49710,"('C', 'G', 'I')",G
49711,"('D', 'E', 'I')",E
49712,"('D', 'E', 'G', 'H')",E
49713,"('E', 'I')",E
49714,"('B', 'E', 'I')",B
49715,"('F', 'H')",H
49716,"('F', 'I')",F
49717,"('D', 'G')",D
49718,"('A', 'B', 'C', 'H')",A
49719,"('A', 'D', 'E', 'I')",E
49720,"('E', 'H')",E
49721,"('A', 'E', 'H', 'I')",I
49722,"('A', 'B')",B
49723,"('A', 'G')",G
49724,"('B', 'C', 'F', 'H')",H
49725,"('B', 'C', 'F', 'I')",F
49726,"('D', 'F', 'G')",G
49727,"('H', 'I')",I
49728,"('H', 'I')",H
49729,"('A', 'I')",I
49730,"('A', 'D')",D
49731,"('C', 'E', 'H')",H
49732,"('F', 'I')",F
49733,"('H', 'I')",H
49734,"('C', 'E')",C
49735,"('C', 'I')",I
49736,"('B', 'E', 'I')",B
49737,"('A', 'C', 'E', 'G')",G
49738,"('E', 'H')",H
49739,"('D', 'I')",I
49740,"('B', 'D', 'H', 'I')",I
49741,"('A', 'B', 'C', 'D')",D
49742,"('A', 'B', 'C')",B
49743,"('G', 'I')",G
49744,"('A', 'C', 'F', 'H')",H
49745,"('B', 'E')",B
49746,"('A', 'B', 'C', 'H')",H
49747,"('B', 'C', 'D', 'G')",C
49748,"('A', 'C')",C
49749,"('B', 'E', 'G', 'I')",G
49750,"('A', 'E', 'G')",E
49751,"('A', 'E', 'H')",E
49752,"('E', 'H')",E
49753,"('B', 'G')",G
49754,"('H', 'I')",H
49755,"('C', 'E')",E
49756,"('A', 'E')",E
49757,"('A', 'E', 'G')",G
49758,"('A', 'C', 'F')",A
49759,"('A', 'E', 'F')",E
49760,"('D', 'G', 'I')",I
49761,"('A', 'E', 'F', 'H')",A
49762,"('A', 'E', 'H', 'I')",I
49763,"('A', 'E', 'H', 'I')",E
49764,"('B', 'D')",D
49765,"('C', 'D', 'F')",F
49766,"('A', 'F', 'G')",A
49767,"('C', 'H')",C
49768,"('C', 'I')",I
49769,"('A', 'G', 'I')",A
49770,"('A', 'D', 'H')",A
49771,"('B', 'D', 'I')",D
49772,"('F', 'G')",G
49773,"('C', 'E', 'G')",G
49774,"('E', 'I')",E
49775,"('E', 'G')",E
49776,"('C', 'D')",D
49777,"('F', 'I')",I
49778,"('F', 'G')",G
49779,"('C', 'I')",I
49780,"('E', 'G', 'H', 'I')",G
49781,"('B', 'C', 'E', 'G')",B
49782,"('C', 'D', 'F', 'G')",D
49783,"('E', 'H')",E
49784,"('C', 'D', 'F', 'H')",H
49785,"('A', 'B', 'F', 'I')",F
49786,"('A', 'C', 'D')",A
49787,"('A', 'B', 'E', 'G')",E
49788,"('A', 'F', 'H')",A
49789,"('B', 'C', 'D', 'F')",C
49790,"('C', 'E', 'F', 'G')",F
49791,"('D', 'E', 'F', 'I')",F
49792,"('D', 'G')",D
49793,"('E', 'F', 'G')",G
49794,"('B', 'C', 'G')",G
49795,"('A', 'B', 'D', 'I')",I
49796,"('D', 'E')",E
49797,"('B', 'C', 'H')",H
49798,"('A', 'C', 'G', 'H')",H
49799,"('D', 'F', 'G')",G
49800,"('B', 'E', 'G', 'I')",G
49801,"('C', 'D', 'F', 'I')",C
49802,"('D', 'G', 'H', 'I')",G
49803,"('D', 'E', 'H')",E
49804,"('C', 'E')",C
49805,"('A', 'H')",H
49806,"('B', 'F')",B
49807,"('C', 'D', 'E', 'F')",C
49808,"('C', 'E')",C
49809,"('A', 'B', 'C', 'F')",F
49810,"('E', 'G', 'H')",E
49811,"('G', 'H', 'I')",G
49812,"('E', 'F')",E
49813,"('A', 'B')",A
49814,"('G', 'I')",G
49815,"('B', 'H')",H
49816,"('A', 'F')",F
49817,"('C', 'D', 'H')",D
49818,"('E', 'F', 'I')",E
49819,"('A', 'F', 'G', 'H')",A
49820,"('H', 'I')",I
49821,"('A', 'B', 'C', 'E')",E
49822,"('A', 'B', 'F')",F
49823,"('E', 'F', 'H')",H
49824,"('B', 'E', 'I')",B
49825,"('B', 'H', 'I')",H
49826,"('A', 'F')",F
49827,"('D', 'G')",G
49828,"('C', 'E', 'F')",F
49829,"('D', 'H', 'I')",D
49830,"('B', 'D', 'G', 'I')",I
49831,"('B', 'C', 'E')",E
49832,"('C', 'I')",C
49833,"('A', 'D', 'F', 'I')",I
49834,"('C', 'D', 'F', 'G')",G
49835,"('B', 'C', 'G')",G
49836,"('C', 'D', 'F', 'H')",C
49837,"('B', 'D', 'H', 'I')",B
49838,"('A', 'C', 'E', 'H')",H
49839,"('A', 'I')",I
49840,"('A', 'B', 'H')",A
49841,"('G', 'I')",I
49842,"('A', 'B', 'I')",I
49843,"('F', 'I')",I
49844,"('A', 'B', 'H')",H
49845,"('A', 'D')",D
49846,"('F', 'G')",G
49847,"('C', 'D', 'G')",D
49848,"('A', 'F', 'H', 'I')",A
49849,"('E', 'G')",E
49850,"('A', 'B', 'C')",A
49851,"('E', 'H')",H
49852,"('D', 'H', 'I')",D
49853,"('D', 'F', 'G')",G
49854,"('D', 'I')",I
49855,"('C', 'E', 'F', 'G')",E
49856,"('F', 'H')",H
49857,"('B', 'G')",G
49858,"('D', 'E', 'F', 'G')",E
49859,"('B', 'C', 'D')",B
49860,"('B', 'D', 'E', 'I')",B
49861,"('C', 'E')",E
49862,"('B', 'D', 'G', 'I')",I
49863,"('C', 'D')",D
49864,"('C', 'D', 'E', 'F')",C
49865,"('B', 'C', 'E')",E
49866,"('A', 'H')",H
49867,"('A', 'B', 'E', 'F')",F
49868,"('B', 'E', 'G', 'I')",E
49869,"('D', 'H')",H
49870,"('A', 'C', 'G', 'I')",A
49871,"('B', 'E', 'F', 'I')",B
49872,"('C', 'E', 'G')",E
49873,"('F', 'I')",F
49874,"('F', 'H', 'I')",H
49875,"('E', 'H')",H
49876,"('A', 'B', 'C')",B
49877,"('A', 'B', 'F')",A
49878,"('D', 'E', 'I')",I
49879,"('A', 'B', 'D', 'E')",D
49880,"('A', 'G')",G
49881,"('B', 'E', 'F', 'I')",B
49882,"('B', 'G')",G
49883,"('D', 'G')",D
49884,"('C', 'H', 'I')",H
49885,"('E', 'G')",E
49886,"('E', 'I')",I
49887,"('B', 'F', 'I')",B
49888,"('A', 'C', 'F')",F
49889,"('A', 'C', 'H')",C
49890,"('A', 'F')",A
49891,"('B', 'E', 'H')",B
49892,"('C', 'D', 'G')",G
49893,"('C', 'H')",H
49894,"('E', 'F', 'H')",H
49895,"('B', 'D', 'E', 'H')",B
49896,"('A', 'B', 'H', 'I')",A
49897,"('C', 'D')",D
49898,"('A', 'F')",F
49899,"('A', 'C', 'H')",H
49900,"('E', 'G')",G
49901,"('B', 'D', 'E', 'I')",I
49902,"('C', 'E')",C
49903,"('B', 'C', 'D', 'F')",F
49904,"('B', 'C', 'F')",F
49905,"('B', 'C', 'H', 'I')",H
49906,"('A', 'B', 'C')",C
49907,"('D', 'H', 'I')",I
49908,"('E', 'F', 'G', 'H')",G
49909,"('A', 'B', 'C', 'I')",B
49910,"('D', 'F', 'H', 'I')",H
49911,"('E', 'G')",E
49912,"('F', 'G', 'H', 'I')",H
49913,"('A', 'F', 'G', 'H')",A
49914,"('C', 'D', 'G')",C
49915,"('B', 'E', 'F')",B
49916,"('C', 'I')",C
49917,"('A', 'B', 'E', 'H')",A
49918,"('B', 'D')",D
49919,"('F', 'G', 'H', 'I')",I
49920,"('C', 'D', 'I')",C
49921,"('A', 'B', 'E', 'G')",A
49922,"('D', 'E')",E
49923,"('C', 'D', 'E')",D
49924,"('A', 'C', 'E')",A
49925,"('B', 'E', 'I')",I
49926,"('A', 'B', 'D', 'G')",A
49927,"('G', 'H')",H
49928,"('D', 'F', 'I')",F
49929,"('E', 'F')",F
49930,"('D', 'E', 'F')",F
49931,"('C', 'E', 'F', 'G')",C
49932,"('A', 'F', 'I')",I
49933,"('B', 'G')",G
49934,"('C', 'H')",C
49935,"('A', 'G')",G
49936,"('D', 'E', 'G', 'I')",E
49937,"('A', 'F')",F
49938,"('A', 'B', 'D', 'E')",E
49939,"('C', 'D', 'H', 'I')",D
49940,"('A', 'C', 'E', 'I')",A
49941,"('B', 'D', 'G', 'H')",G
49942,"('C', 'E', 'H')",H
49943,"('B', 'C', 'G', 'H')",H
49944,"('A', 'D')",A
49945,"('D', 'E', 'G')",G
49946,"('A', 'B', 'D', 'E')",E
49947,"('B', 'E', 'H')",H
49948,"('D', 'E')",E
49949,"('D', 'E', 'F')",E
49950,"('B', 'H', 'I')",B
49951,"('A', 'B', 'C')",B
49952,"('F', 'G')",F
49953,"('A', 'B')",A
49954,"('B', 'D')",B
49955,"('E', 'F', 'G', 'I')",E
49956,"('C', 'E')",E
49957,"('A', 'C', 'D', 'I')",D
49958,"('C', 'I')",I
49959,"('A', 'C', 'G')",A
49960,"('E', 'G')",E
49961,"('A', 'E')",E
49962,"('B', 'D', 'F', 'H')",F
49963,"('C', 'D', 'G')",D
49964,"('C', 'E', 'H', 'I')",C
49965,"('B', 'C', 'E')",E
49966,"('A', 'H')",A
49967,"('C', 'D', 'G', 'I')",G
49968,"('C', 'D', 'H')",D
49969,"('A', 'C', 'F', 'H')",F
49970,"('A', 'F', 'G', 'I')",A
49971,"('A', 'B', 'G', 'H')",G
49972,"('E', 'G', 'I')",G
49973,"('B', 'C', 'F', 'H')",C
49974,"('C', 'D')",D
49975,"('A', 'D', 'E')",E
49976,"('D', 'F', 'G', 'H')",D
49977,"('B', 'D', 'F', 'H')",D
49978,"('B', 'C', 'D', 'G')",C
49979,"('E', 'H')",E
49980,"('A', 'B', 'D', 'E')",E
49981,"('E', 'H')",E
49982,"('A', 'C')",A
49983,"('B', 'F')",F
49984,"('B', 'D', 'F', 'H')",B
49985,"('B', 'F', 'G', 'I')",G
49986,"('A', 'D', 'H')",H
49987,"('D', 'G', 'I')",D
49988,"('A', 'G')",G
49989,"('C', 'E')",C
49990,"('B', 'C')",C
49991,"('C', 'H')",H
49992,"('A', 'C', 'G', 'I')",I
49993,"('A', 'B', 'I')",A
49994,"('D', 'E', 'G', 'H')",E
49995,"('C', 'E', 'F', 'G')",C
49996,"('C', 'F')",C
49997,"('E', 'F')",E
49998,"('A', 'C')",A
49999,"('A', 'H')",A
50000,"('D', 'F')",F
50001,"('A', 'B', 'F', 'H')",B
50002,"('B', 'D', 'E')",E
50003,"('D', 'E', 'H')",H
50004,"('A', 'E', 'G', 'I')",E
50005,"('B', 'D', 'F', 'H')",H
50006,"('D', 'H')",H
50007,"('A', 'B', 'C', 'D')",D
50008,"('A', 'F', 'H', 'I')",A
50009,"('D', 'F', 'H')",H
50010,"('B', 'F', 'H', 'I')",B
50011,"('B', 'C', 'E')",C
50012,"('G', 'I')",I
50013,"('B', 'D', 'F')",F
50014,"('D', 'E', 'G', 'I')",G
50015,"('C', 'E')",E
50016,"('B', 'C', 'F', 'I')",I
50017,"('A', 'D', 'H', 'I')",H
50018,"('A', 'E')",A
50019,"('B', 'C', 'F', 'G')",G
50020,"('C', 'G')",G
50021,"('A', 'C', 'I')",A
50022,"('C', 'F', 'G', 'I')",G
50023,"('C', 'D', 'F')",C
50024,"('A', 'C', 'I')",A
50025,"('A', 'H')",H
50026,"('G', 'I')",I
50027,"('B', 'E', 'I')",B
50028,"('C', 'D', 'H', 'I')",I
50029,"('A', 'C', 'H')",H
50030,"('B', 'F')",B
50031,"('C', 'G', 'H')",G
50032,"('C', 'D', 'E')",E
50033,"('D', 'F', 'H')",D
50034,"('A', 'E', 'H')",H
50035,"('A', 'C', 'D', 'G')",A
50036,"('D', 'H', 'I')",I
50037,"('B', 'F', 'H')",H
50038,"('H', 'I')",H
50039,"('C', 'I')",C
50040,"('B', 'F', 'G', 'H')",G
50041,"('F', 'H')",H
50042,"('F', 'I')",I
50043,"('C', 'E', 'G')",E
50044,"('C', 'H')",C
50045,"('A', 'E')",A
50046,"('C', 'I')",C
50047,"('C', 'F', 'H')",H
50048,"('A', 'B', 'C', 'F')",F
50049,"('D', 'G')",G
50050,"('C', 'D', 'F', 'I')",D
50051,"('C', 'D', 'E', 'I')",E
50052,"('B', 'D', 'E', 'H')",B
50053,"('B', 'C', 'D', 'I')",I
50054,"('C', 'E')",C
50055,"('A', 'H')",H
50056,"('A', 'D')",D
50057,"('H', 'I')",I
50058,"('A', 'H')",H
50059,"('A', 'B', 'F', 'G')",A
50060,"('F', 'G', 'I')",G
50061,"('C', 'D', 'F', 'H')",C
50062,"('C', 'G')",C
50063,"('A', 'C', 'G')",G
50064,"('B', 'E', 'H', 'I')",H
50065,"('E', 'F')",F
50066,"('A', 'G', 'H', 'I')",A
50067,"('F', 'H')",F
50068,"('A', 'B', 'C')",B
50069,"('A', 'B', 'F')",F
50070,"('C', 'H')",H
50071,"('B', 'G', 'H')",G
50072,"('D', 'F', 'G')",G
50073,"('B', 'H', 'I')",B
50074,"('B', 'D', 'E', 'I')",B
50075,"('A', 'I')",A
50076,"('C', 'E')",C
50077,"('B', 'G')",G
50078,"('A', 'G')",G
50079,"('A', 'D', 'F', 'I')",I
50080,"('A', 'H')",A
50081,"('B', 'D', 'E')",B
50082,"('C', 'I')",I
50083,"('A', 'B', 'F', 'H')",F
50084,"('A', 'D', 'G')",G
50085,"('B', 'G', 'H', 'I')",I
50086,"('D', 'G')",D
50087,"('A', 'C', 'D', 'F')",C
50088,"('G', 'I')",G
50089,"('F', 'G', 'H', 'I')",G
50090,"('B', 'F', 'H')",B
50091,"('B', 'F', 'G', 'I')",G
50092,"('H', 'I')",I
50093,"('D', 'G', 'H')",G
50094,"('B', 'H')",B
50095,"('A', 'G')",G
50096,"('E', 'F', 'G')",E
50097,"('B', 'C', 'D')",C
50098,"('D', 'F', 'G')",G
50099,"('B', 'H')",H
50100,"('A', 'H', 'I')",H
50101,"('E', 'G', 'H')",G
50102,"('B', 'C', 'F', 'I')",C
50103,"('F', 'G', 'H')",H
50104,"('D', 'F', 'G')",G
50105,"('B', 'D', 'F', 'G')",D
50106,"('A', 'B', 'C', 'E')",B
50107,"('B', 'E', 'I')",E
50108,"('A', 'B', 'F', 'H')",F
50109,"('B', 'F', 'H')",F
50110,"('A', 'C', 'F', 'H')",H
50111,"('B', 'G')",B
50112,"('C', 'F', 'G', 'H')",G
50113,"('C', 'D')",C
50114,"('F', 'I')",F
50115,"('F', 'G')",G
50116,"('A', 'C', 'I')",I
50117,"('B', 'D', 'E')",E
50118,"('A', 'C', 'F', 'G')",G
50119,"('A', 'E', 'G')",A
50120,"('C', 'F', 'G')",G
50121,"('F', 'I')",F
50122,"('C', 'F')",F
50123,"('B', 'D', 'F', 'I')",B
50124,"('A', 'B', 'C', 'H')",H
50125,"('F', 'G')",G
50126,"('B', 'C', 'D', 'E')",C
50127,"('G', 'I')",G
50128,"('A', 'C', 'D', 'G')",D
50129,"('D', 'F', 'I')",F
50130,"('D', 'G')",G
50131,"('B', 'E', 'G', 'H')",H
50132,"('C', 'H')",H
50133,"('F', 'G')",F
50134,"('C', 'H', 'I')",I
50135,"('A', 'B', 'C', 'E')",A
50136,"('E', 'H')",H
50137,"('A', 'B', 'C', 'G')",G
50138,"('A', 'G')",A
50139,"('C', 'H')",H
50140,"('B', 'I')",B
50141,"('A', 'F', 'G')",G
50142,"('B', 'C', 'E', 'I')",C
50143,"('B', 'C', 'I')",I
50144,"('A', 'B', 'F', 'G')",A
50145,"('D', 'I')",I
50146,"('E', 'G')",E
50147,"('E', 'G')",G
50148,"('A', 'C', 'D', 'I')",I
50149,"('A', 'B')",B
50150,"('E', 'H', 'I')",I
50151,"('E', 'G')",G
50152,"('F', 'H')",F
50153,"('E', 'F')",E
50154,"('E', 'G', 'H')",G
50155,"('B', 'E')",E
50156,"('A', 'I')",I
50157,"('A', 'B')",A
50158,"('A', 'C')",A
50159,"('D', 'E')",E
50160,"('B', 'C', 'G', 'H')",G
50161,"('C', 'E', 'H')",H
50162,"('C', 'F', 'G', 'I')",G
50163,"('G', 'H')",H
50164,"('A', 'E')",E
50165,"('C', 'E', 'F', 'I')",C
50166,"('D', 'E')",D
50167,"('A', 'D', 'G', 'I')",G
