,choice_set,choice
2348,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2349,"('SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2350,"('SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Walk
2351,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2352,"('SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2353,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",Bike
2354,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",Bike
2355,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2356,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
2357,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2358,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",Transit
2359,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
2360,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2361,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",Transit
2362,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",Transit
2363,"('SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2364,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2365,"('SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",Walk
2366,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
2367,"('SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Walk
2368,"('SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Transit
2369,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2370,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2371,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Transit
2372,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2373,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",Transit
2374,"('SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Walk
2375,"('SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Walk
2376,"('SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Walk
2377,"('SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",SharedRide(2)
2378,"('SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Walk
2379,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
2380,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
2381,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
2382,"('SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2383,"('SharedRide(2)', 'SharedRide(3+)', 'Transit')",SharedRide(2)
2384,"('SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2385,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",SharedRide(2)
2386,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",SharedRide(2)
2387,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",SharedRide(2)
2388,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
2389,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2390,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2391,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2392,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2393,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2394,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2395,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2396,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2397,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2398,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2399,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2400,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",Transit
2401,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
2402,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
2403,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
2404,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2405,"('SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Walk
2406,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Transit
2407,"('SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",Bike
2408,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",Transit
2409,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2410,"('SharedRide(2)', 'SharedRide(3+)', 'Transit')",SharedRide(2)
2411,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2412,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
2413,"('SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Transit
2414,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
2415,"('SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Transit
2416,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Transit
2417,"('SharedRide(2)', 'SharedRide(3+)', 'Transit')",SharedRide(3+)
2418,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",SharedRide(3+)
2419,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Transit
2420,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Transit
2421,"('SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Transit
2422,"('SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Walk
2423,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
2424,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Transit
2425,"('SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Transit
2426,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2427,"('SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Transit
2428,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2429,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
2430,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2431,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2432,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",Transit
2433,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2434,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
2435,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
2436,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",Transit
2437,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",Transit
2438,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2439,"('SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Walk
2440,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
2441,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
2442,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
2443,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2444,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
2445,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
2446,"('SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2447,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",SharedRide(2)
2448,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2449,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
2450,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",Transit
2451,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",SharedRide(3+)
2452,"('SharedRide(2)', 'SharedRide(3+)', 'Transit')",SharedRide(2)
2453,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
2454,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
2455,"('SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",Transit
2456,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2457,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",Walk
2458,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",SharedRide(2)
2459,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
2460,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
2461,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",Transit
2462,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
2463,"('SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2464,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
2465,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",Transit
2466,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",SharedRide(2)
2467,"('SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2468,"('SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2469,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2470,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2471,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2472,"('SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2473,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
2474,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2475,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
2476,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",Transit
2477,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2478,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2479,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2480,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
2481,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2482,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2483,"('SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Transit
2484,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",SharedRide(3+)
2485,"('SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2486,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2487,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
2488,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",SharedRide(2)
2489,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
2490,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2491,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Transit
2492,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2493,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",SharedRide(2)
2494,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2495,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Walk
2496,"('SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Transit
2497,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
2498,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
2499,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
2500,"('SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2501,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2502,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
2503,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2504,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2505,"('SharedRide(2)', 'SharedRide(3+)', 'Transit')",SharedRide(3+)
2506,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",SharedRide(3+)
2507,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",SharedRide(3+)
2508,"('SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2509,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Walk
2510,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Transit
2511,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Transit
2512,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Transit
2513,"('SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",Transit
2514,"('SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",Transit
2515,"('SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Walk
2516,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
2517,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2518,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",Walk
2519,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",Transit
2520,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
2521,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
2522,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",Walk
2523,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Transit
2524,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",Bike
2525,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Transit
2526,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Transit
2527,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2528,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",Transit
2529,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",SharedRide(2)
2530,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2531,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2532,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Transit
2533,"('SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Transit
2534,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2535,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
2536,"('SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",Transit
2537,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
2538,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2539,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",Transit
2540,"('SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2541,"('SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Transit
2542,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
2543,"('SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Transit
2544,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
2545,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Walk
2546,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",Transit
2547,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
2548,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
2549,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",Transit
2550,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
2551,"('SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Walk
2552,"('SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",SharedRide(2)
2553,"('SharedRide(2)', 'SharedRide(3+)', 'Transit')",SharedRide(2)
2554,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Transit
2555,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
2556,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Transit
2557,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",Bike
2558,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2559,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Walk
2560,"('SharedRide(2)', 'SharedRide(3+)', 'Transit')",SharedRide(2)
2561,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",SharedRide(2)
2562,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
2563,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
2564,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Transit
2565,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
2566,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
2567,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2568,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2569,"('SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Transit
2570,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",SharedRide(3+)
2571,"('SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2572,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2573,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",Transit
2574,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2575,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
2576,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",SharedRide(2)
2577,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2578,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",Bike
2579,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2580,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",Transit
2581,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
2582,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2583,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2584,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",Transit
2585,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Walk
2586,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",SharedRide(2)
2587,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",SharedRide(3+)
2588,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
2589,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",Transit
2590,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",Transit
2591,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
2592,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",SharedRide(2)
2593,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2594,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",SharedRide(2)
2595,"('SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",Transit
2596,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",Transit
2597,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",Transit
2598,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
2599,"('SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2600,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2601,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2602,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",SharedRide(2)
2603,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2604,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
2605,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2606,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",SharedRide(2)
2607,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",SharedRide(2)
2608,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
2609,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2610,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2611,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
2612,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2613,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",Transit
2614,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2615,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",SharedRide(2)
2616,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2617,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2618,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",Transit
2619,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
2620,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2621,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
2622,"('SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",Transit
2623,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",Transit
2624,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2625,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Transit
2626,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
2627,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Transit
