,choice_set,choice
55793,"('2', '5', '8', '9')",5
55794,"('1', '4', '7')",1
55795,"('2', '5', '8', '9')",9
55796,"('3', '6', '9')",9
55797,"('8', '9')",9
55798,"('5', '6', '7')",5
55799,"('4', '8')",8
55800,"('1', '2')",1
55801,"('4', '5', '6', '7')",5
55802,"('1', '3', '5')",1
55803,"('4', '5', '7', '9')",9
55804,"('3', '5')",5
55805,"('4', '6', '7')",7
55806,"('4', '8')",4
55807,"('1', '2')",2
55808,"('1', '3', '9')",9
55809,"('3', '7')",7
55810,"('2', '4', '8')",8
55811,"('1', '3', '9')",3
55812,"('4', '5', '7')",7
55813,"('6', '7', '8', '9')",8
55814,"('2', '3', '4')",4
55815,"('1', '6', '9')",1
55816,"('1', '2', '8')",2
55817,"('2', '6')",2
55818,"('2', '3', '7')",3
55819,"('1', '8')",1
55820,"('1', '3', '5', '8')",1
55821,"('3', '7', '8')",7
55822,"('2', '3', '7')",7
55823,"('2', '3', '6')",2
55824,"('1', '2', '8')",8
55825,"('3', '7', '9')",7
55826,"('2', '5')",2
55827,"('4', '7')",4
55828,"('1', '2', '7', '8')",2
55829,"('1', '2', '4')",1
55830,"('1', '6', '9')",1
55831,"('3', '6')",3
55832,"('1', '3', '8', '9')",1
55833,"('1', '4', '5')",1
55834,"('2', '3', '5', '6')",3
55835,"('3', '6', '9')",9
55836,"('3', '9')",9
55837,"('1', '3', '6')",6
55838,"('4', '6')",4
55839,"('1', '5')",5
55840,"('3', '4', '5')",5
55841,"('5', '7')",7
55842,"('3', '5', '6', '8')",3
55843,"('2', '6', '7')",7
55844,"('1', '9')",9
55845,"('1', '6')",6
55846,"('1', '2', '9')",2
55847,"('1', '7', '8', '9')",7
55848,"('2', '8', '9')",2
55849,"('3', '4', '5')",5
55850,"('4', '5', '7')",5
55851,"('4', '9')",4
55852,"('5', '8', '9')",5
55853,"('2', '3', '6', '8')",3
55854,"('1', '2', '6')",6
55855,"('4', '6', '9')",4
55856,"('2', '5', '8')",2
55857,"('5', '6', '9')",5
55858,"('4', '5', '6', '7')",4
55859,"('2', '7', '9')",2
55860,"('2', '6')",6
55861,"('2', '3', '8', '9')",8
55862,"('2', '8')",2
55863,"('1', '8')",8
55864,"('4', '5', '6', '9')",4
55865,"('2', '7', '8')",8
55866,"('1', '7')",1
55867,"('1', '2')",1
55868,"('8', '9')",8
55869,"('1', '6', '7')",6
55870,"('1', '2', '5')",1
55871,"('6', '8')",6
55872,"('1', '2', '4', '9')",9
55873,"('3', '4', '6', '9')",3
55874,"('1', '5')",1
55875,"('4', '8', '9')",9
55876,"('3', '5')",3
55877,"('7', '9')",9
55878,"('5', '6', '8')",5
55879,"('5', '8')",8
55880,"('1', '3', '4', '6')",4
55881,"('1', '3', '4', '6')",6
55882,"('1', '4', '7')",7
55883,"('3', '4', '7')",7
55884,"('3', '6', '9')",3
55885,"('8', '9')",8
55886,"('2', '8')",2
55887,"('5', '6', '9')",6
55888,"('6', '7')",6
55889,"('3', '5')",3
55890,"('7', '8')",7
55891,"('2', '7', '8', '9')",2
55892,"('2', '6')",6
55893,"('2', '4', '8', '9')",9
55894,"('2', '3', '4', '7')",3
55895,"('1', '4')",4
55896,"('1', '2', '4', '7')",1
55897,"('1', '5', '8')",1
55898,"('1', '6', '7', '9')",1
55899,"('3', '4', '7')",7
55900,"('3', '6', '7')",3
55901,"('1', '5', '8')",8
55902,"('3', '9')",9
55903,"('1', '3', '5')",3
55904,"('3', '7', '9')",3
55905,"('1', '5', '7', '8')",1
55906,"('1', '4', '5', '8')",1
55907,"('3', '5')",5
55908,"('1', '8', '9')",9
55909,"('6', '9')",9
55910,"('2', '5', '8', '9')",5
55911,"('2', '6', '8', '9')",2
55912,"('2', '5', '7', '8')",2
55913,"('2', '6', '7')",2
55914,"('6', '9')",6
55915,"('1', '3', '5')",5
55916,"('1', '3', '8', '9')",3
55917,"('1', '2', '3')",3
55918,"('1', '2', '8', '9')",2
55919,"('1', '3', '6')",1
55920,"('3', '4')",3
55921,"('3', '5', '6', '7')",7
55922,"('2', '8')",2
55923,"('1', '2', '9')",9
55924,"('1', '2', '5', '8')",2
55925,"('5', '8', '9')",9
55926,"('1', '2', '4', '9')",9
55927,"('3', '4', '9')",9
55928,"('3', '5', '6', '9')",3
55929,"('1', '6', '8')",8
55930,"('6', '7')",7
55931,"('1', '2')",1
55932,"('3', '9')",3
55933,"('5', '6', '7')",6
55934,"('7', '8')",8
55935,"('3', '6', '8')",8
55936,"('1', '5', '9')",9
55937,"('4', '8', '9')",8
55938,"('5', '6', '9')",5
55939,"('1', '5', '8')",5
55940,"('1', '4', '5', '6')",5
55941,"('2', '3', '5', '9')",5
55942,"('1', '4', '6', '7')",7
55943,"('3', '4', '6', '8')",3
55944,"('3', '6')",6
55945,"('5', '7', '9')",9
55946,"('2', '5', '8')",2
55947,"('4', '7')",7
55948,"('1', '4', '7', '9')",1
55949,"('2', '3', '5', '8')",2
55950,"('1', '3', '7')",3
55951,"('5', '9')",5
55952,"('3', '9')",3
55953,"('5', '9')",9
55954,"('1', '2', '5', '8')",1
55955,"('1', '4')",4
55956,"('1', '5', '6', '8')",1
55957,"('1', '4')",4
55958,"('1', '7')",1
55959,"('1', '8', '9')",1
55960,"('2', '4', '6', '8')",4
55961,"('5', '9')",9
55962,"('2', '3', '4', '9')",9
55963,"('6', '9')",9
55964,"('2', '5')",2
55965,"('1', '4', '7', '9')",9
55966,"('1', '4')",1
55967,"('2', '4', '7')",7
55968,"('2', '7')",7
55969,"('3', '9')",3
55970,"('1', '8')",1
55971,"('3', '4', '7')",4
55972,"('4', '5', '7')",7
55973,"('5', '7', '8')",7
55974,"('1', '9')",1
55975,"('2', '3', '6', '7')",6
55976,"('3', '8')",3
55977,"('1', '6', '7')",1
55978,"('1', '3', '6')",6
55979,"('1', '2', '3', '6')",2
55980,"('3', '7', '9')",3
55981,"('4', '5', '6', '7')",7
55982,"('2', '3', '7')",2
55983,"('4', '7', '8', '9')",7
55984,"('1', '3', '7', '8')",1
55985,"('5', '8')",8
55986,"('1', '2', '6', '9')",1
55987,"('3', '5', '6', '7')",5
55988,"('1', '2', '5', '8')",1
55989,"('4', '5', '9')",9
55990,"('1', '3', '4', '7')",1
55991,"('2', '4', '6', '9')",6
55992,"('1', '5', '9')",1
55993,"('4', '6', '9')",9
55994,"('4', '6', '8')",4
55995,"('2', '3', '6', '7')",6
55996,"('2', '3', '4', '9')",4
55997,"('4', '7')",7
55998,"('6', '8', '9')",8
55999,"('2', '4', '5')",2
56000,"('2', '4')",4
56001,"('3', '6')",6
56002,"('4', '5', '9')",4
56003,"('3', '5', '6', '8')",5
56004,"('1', '8')",8
56005,"('2', '7', '8', '9')",8
56006,"('1', '7')",7
56007,"('4', '8')",8
56008,"('4', '6', '8')",8
56009,"('3', '5', '8')",5
56010,"('2', '5', '6', '7')",2
56011,"('1', '8')",1
56012,"('6', '7', '9')",7
56013,"('3', '5', '7')",3
56014,"('1', '2', '4', '6')",2
56015,"('2', '3', '5')",2
56016,"('1', '2', '5', '6')",2
56017,"('4', '6', '8')",4
56018,"('1', '5')",5
56019,"('3', '7', '9')",9
56020,"('1', '2', '6')",1
56021,"('2', '5', '7', '8')",8
56022,"('2', '3', '6', '9')",9
56023,"('1', '2', '4', '7')",7
56024,"('5', '6', '8')",5
56025,"('1', '3', '4', '6')",4
56026,"('1', '3', '9')",3
56027,"('2', '6')",6
56028,"('1', '4')",4
56029,"('2', '4', '9')",9
56030,"('3', '8')",8
56031,"('3', '4', '8')",3
56032,"('1', '2', '5', '6')",6
56033,"('1', '4', '9')",1
56034,"('1', '8')",8
56035,"('1', '2', '8', '9')",1
56036,"('2', '3', '4', '7')",2
56037,"('1', '9')",9
56038,"('2', '8')",8
56039,"('1', '2', '3', '4')",3
56040,"('6', '7')",6
56041,"('3', '4', '6')",3
56042,"('1', '3', '4', '6')",6
56043,"('2', '5', '7')",7
56044,"('1', '3', '6', '9')",9
56045,"('3', '6')",6
56046,"('1', '5', '6', '8')",5
56047,"('4', '7', '8', '9')",8
56048,"('1', '7')",7
56049,"('1', '4', '5', '6')",4
56050,"('4', '8')",8
56051,"('1', '2', '7')",2
56052,"('5', '7', '8')",7
56053,"('3', '4')",4
56054,"('2', '5')",5
56055,"('1', '6', '7', '9')",1
56056,"('1', '3')",1
56057,"('1', '7')",1
56058,"('3', '6')",3
56059,"('2', '6', '8')",8
56060,"('6', '8')",8
56061,"('1', '3', '4', '5')",1
56062,"('5', '7')",7
56063,"('1', '5', '6', '7')",6
56064,"('3', '8')",8
56065,"('3', '4', '5', '6')",4
56066,"('1', '2', '4')",4
56067,"('2', '5', '9')",2
56068,"('8', '9')",8
56069,"('2', '4', '5', '6')",2
56070,"('2', '6', '9')",9
56071,"('1', '6', '8')",1
56072,"('1', '4', '7', '8')",4
56073,"('4', '5', '6', '7')",7
56074,"('2', '5', '6')",6
56075,"('1', '3', '4', '5')",1
56076,"('4', '8')",8
56077,"('1', '8')",1
56078,"('7', '8')",7
56079,"('7', '8')",8
56080,"('3', '6', '7')",3
56081,"('1', '3', '8')",3
56082,"('2', '6', '7', '8')",8
56083,"('6', '9')",9
56084,"('1', '5', '6', '7')",1
56085,"('3', '5', '6', '9')",3
56086,"('2', '4', '5', '9')",9
56087,"('7', '9')",9
56088,"('1', '2', '5')",1
56089,"('1', '5', '7', '9')",5
56090,"('1', '2', '3', '8')",2
56091,"('6', '8')",8
56092,"('2', '6')",2
56093,"('3', '4', '9')",9
56094,"('4', '6', '8', '9')",8
56095,"('1', '2', '3')",1
56096,"('2', '3', '7', '8')",8
56097,"('1', '2', '3')",2
56098,"('1', '5')",1
56099,"('1', '4', '7')",4
56100,"('3', '4')",3
56101,"('6', '7')",7
56102,"('3', '6', '7')",3
56103,"('4', '8')",4
56104,"('1', '4', '6', '8')",1
56105,"('6', '7', '8')",8
56106,"('2', '8')",8
56107,"('2', '4', '7')",2
56108,"('1', '4', '7', '9')",1
56109,"('2', '6')",6
56110,"('5', '9')",9
56111,"('2', '3', '4', '6')",2
56112,"('1', '6', '8')",1
56113,"('1', '3', '5', '9')",1
56114,"('1', '2')",2
56115,"('1', '5', '8')",5
56116,"('1', '6')",6
56117,"('1', '2', '3', '9')",1
56118,"('1', '3', '6', '7')",3
56119,"('3', '4', '7')",7
56120,"('4', '5', '7')",4
56121,"('4', '7', '8')",4
56122,"('2', '4', '5', '9')",9
56123,"('1', '2', '5')",1
56124,"('2', '3', '6', '8')",8
56125,"('2', '7', '8', '9')",9
56126,"('3', '5', '6', '7')",3
56127,"('2', '3', '6', '7')",2
56128,"('1', '2', '5', '8')",1
56129,"('7', '9')",9
56130,"('2', '5', '7', '8')",8
56131,"('2', '9')",9
56132,"('4', '5', '7')",4
56133,"('1', '2', '7', '9')",2
56134,"('1', '5', '8', '9')",1
56135,"('4', '5', '7')",7
56136,"('1', '3', '4', '9')",1
56137,"('1', '2', '5', '7')",7
56138,"('3', '4')",3
56139,"('1', '2', '3', '7')",1
56140,"('4', '5', '7')",5
56141,"('2', '6', '8')",2
56142,"('2', '3', '7', '9')",3
56143,"('2', '3', '5', '7')",3
56144,"('1', '3', '4', '6')",1
56145,"('3', '5', '7', '9')",3
56146,"('3', '4', '7', '8')",3
56147,"('5', '8')",8
56148,"('2', '6')",2
56149,"('1', '9')",1
56150,"('4', '7')",7
56151,"('3', '4', '6', '7')",7
56152,"('4', '6', '7', '9')",9
56153,"('1', '5', '7', '8')",5
56154,"('2', '3', '5', '9')",9
56155,"('5', '9')",9
56156,"('3', '4', '7', '9')",4
56157,"('2', '6')",6
56158,"('4', '7', '9')",9
56159,"('2', '3', '4', '9')",4
56160,"('3', '6')",6
56161,"('3', '4')",4
56162,"('1', '2', '3', '6')",6
56163,"('1', '3', '5')",1
56164,"('1', '6', '7')",7
56165,"('1', '2', '5', '9')",2
56166,"('3', '5', '9')",9
56167,"('2', '3', '4', '6')",6
56168,"('1', '4', '6', '8')",8
56169,"('3', '6')",6
56170,"('4', '9')",4
56171,"('3', '5')",5
56172,"('4', '5')",4
56173,"('2', '5')",2
56174,"('4', '5', '6', '9')",4
56175,"('3', '5')",3
56176,"('4', '6', '7')",4
56177,"('3', '5', '7')",5
56178,"('5', '7')",7
56179,"('1', '2', '7')",7
56180,"('4', '6', '7', '8')",6
56181,"('1', '4', '5', '7')",5
56182,"('1', '3', '7')",7
56183,"('2', '3', '4', '9')",9
56184,"('4', '6', '7', '9')",9
56185,"('2', '5', '6', '8')",8
56186,"('2', '3', '4', '6')",4
56187,"('3', '7', '9')",3
56188,"('3', '6', '7', '9')",7
56189,"('1', '2', '8', '9')",1
56190,"('3', '4', '7', '8')",8
56191,"('1', '4', '7', '9')",1
56192,"('1', '2')",2
56193,"('3', '6', '7', '9')",6
56194,"('3', '4', '8')",3
56195,"('1', '2', '5', '9')",1
56196,"('1', '3', '6')",1
56197,"('1', '4', '6', '7')",1
56198,"('3', '9')",3
56199,"('2', '5', '6', '9')",9
56200,"('2', '7', '9')",9
56201,"('4', '5', '6', '9')",4
56202,"('2', '5', '6', '7')",2
56203,"('1', '4', '6', '7')",7
56204,"('1', '8', '9')",9
56205,"('1', '3', '5', '7')",1
56206,"('1', '2', '9')",1
56207,"('5', '6', '7', '9')",7
56208,"('5', '7', '9')",9
56209,"('1', '3', '4', '7')",3
56210,"('1', '3', '4', '5')",1
56211,"('6', '7')",7
56212,"('2', '8', '9')",8
56213,"('5', '8')",8
56214,"('1', '5')",5
56215,"('3', '4', '5', '7')",4
56216,"('4', '8')",8
56217,"('4', '8')",8
56218,"('3', '4', '7', '8')",7
56219,"('1', '5')",5
56220,"('1', '2', '8', '9')",2
56221,"('5', '6')",5
56222,"('1', '5', '8')",1
56223,"('1', '3', '6', '8')",1
56224,"('1', '3', '5', '8')",8
56225,"('3', '4', '9')",4
56226,"('1', '7')",1
56227,"('2', '6')",6
56228,"('5', '6')",6
56229,"('1', '7', '8')",1
56230,"('2', '3')",2
56231,"('2', '3', '7', '9')",2
56232,"('1', '3', '6')",1
56233,"('5', '6', '9')",6
56234,"('1', '3', '6', '7')",1
56235,"('4', '6', '7')",6
56236,"('3', '6', '9')",6
56237,"('2', '5', '6')",2
56238,"('3', '4')",3
56239,"('6', '9')",6
56240,"('8', '9')",8
56241,"('7', '8')",8
56242,"('6', '8')",6
56243,"('2', '3', '8')",3
56244,"('1', '4', '8')",8
56245,"('3', '7', '9')",9
56246,"('2', '3', '4', '7')",4
56247,"('1', '7')",1
56248,"('6', '9')",9
56249,"('5', '7', '8')",5
56250,"('3', '4', '5', '8')",8
56251,"('3', '6')",6
56252,"('6', '7')",7
56253,"('2', '4')",2
56254,"('4', '5', '8', '9')",8
56255,"('1', '4', '7', '9')",1
56256,"('2', '4', '7')",2
56257,"('3', '9')",3
56258,"('1', '4', '7')",4
56259,"('1', '8')",1
56260,"('5', '7', '8', '9')",5
56261,"('1', '2', '3', '7')",2
56262,"('1', '2', '4', '5')",2
56263,"('1', '2', '7', '8')",2
56264,"('5', '6', '7', '9')",6
56265,"('3', '5', '9')",3
56266,"('1', '2', '6', '9')",9
56267,"('1', '2', '7', '9')",2
56268,"('3', '6')",3
56269,"('4', '5')",4
56270,"('3', '5', '6', '7')",3
56271,"('1', '4')",4
56272,"('1', '2', '6', '8')",2
56273,"('2', '3', '5', '6')",3
56274,"('3', '5')",5
56275,"('1', '2')",2
56276,"('1', '6', '7')",6
56277,"('1', '6')",6
56278,"('3', '6')",3
56279,"('3', '9')",9
56280,"('1', '3', '8')",8
56281,"('1', '4', '5')",5
56282,"('6', '7', '8')",6
56283,"('1', '6')",6
56284,"('2', '3', '5', '7')",3
56285,"('2', '7')",2
56286,"('2', '5', '8')",8
56287,"('1', '2', '7')",2
56288,"('8', '9')",8
56289,"('5', '7')",5
56290,"('6', '7')",6
56291,"('1', '3', '4')",1
56292,"('2', '3', '5', '9')",9
56293,"('2', '7')",7
56294,"('1', '5', '7', '9')",7
56295,"('2', '3', '8', '9')",2
56296,"('1', '5')",1
56297,"('3', '4', '6', '7')",3
56298,"('2', '5')",5
56299,"('5', '8', '9')",5
56300,"('3', '4', '7', '9')",9
56301,"('1', '2', '8')",1
56302,"('2', '6', '8', '9')",8
56303,"('1', '4', '9')",1
56304,"('2', '4', '5', '7')",4
56305,"('5', '6', '8')",5
56306,"('2', '3', '4', '8')",3
56307,"('5', '6', '7', '8')",8
56308,"('1', '2', '5', '8')",2
56309,"('5', '8')",5
56310,"('1', '4')",4
56311,"('2', '5', '9')",2
56312,"('2', '4', '7')",4
56313,"('1', '5', '6')",6
56314,"('2', '6', '8', '9')",2
56315,"('1', '8')",8
56316,"('7', '9')",7
56317,"('4', '5', '8', '9')",8
56318,"('5', '6', '8')",8
56319,"('5', '6', '8', '9')",5
56320,"('3', '4', '8', '9')",3
56321,"('2', '4', '5', '8')",4
56322,"('3', '8', '9')",3
56323,"('2', '3')",2
56324,"('1', '3', '9')",1
56325,"('2', '7')",7
56326,"('3', '5', '7')",5
56327,"('1', '2', '6')",2
56328,"('1', '3', '4')",4
56329,"('5', '8', '9')",9
56330,"('2', '5', '6', '7')",6
56331,"('5', '6', '8')",6
56332,"('1', '4', '7', '9')",1
56333,"('1', '4', '6', '8')",6
56334,"('2', '4', '5', '6')",2
56335,"('3', '5', '7', '9')",9
56336,"('2', '6', '8')",6
56337,"('2', '3', '4', '6')",3
56338,"('3', '8')",8
56339,"('1', '3', '5', '6')",3
56340,"('5', '8')",8
56341,"('2', '3', '4', '5')",2
56342,"('6', '8')",8
56343,"('8', '9')",9
56344,"('5', '8')",8
56345,"('3', '6', '7', '9')",9
56346,"('4', '5', '7', '8')",4
56347,"('1', '4', '6')",1
56348,"('7', '8')",8
56349,"('3', '6')",6
56350,"('1', '3', '7', '9')",1
56351,"('2', '6', '8')",8
56352,"('4', '6')",4
56353,"('2', '3', '4', '5')",4
56354,"('4', '9')",9
56355,"('1', '5', '6', '7')",5
56356,"('7', '8')",8
56357,"('3', '5', '6', '9')",6
56358,"('6', '8')",8
56359,"('6', '9')",6
56360,"('5', '6', '7', '9')",5
56361,"('2', '5', '7')",2
56362,"('2', '4', '7')",7
56363,"('2', '3', '4', '8')",2
56364,"('1', '3', '9')",9
56365,"('2', '4')",4
56366,"('3', '5', '7', '8')",3
56367,"('2', '3', '4')",3
56368,"('1', '2', '6', '8')",1
56369,"('3', '4', '7')",3
56370,"('3', '4', '5', '9')",3
56371,"('1', '4')",4
56372,"('1', '6', '8')",6
56373,"('1', '9')",1
56374,"('3', '7', '9')",7
56375,"('1', '5', '6', '9')",9
56376,"('2', '3', '8')",2
56377,"('2', '7', '8')",7
56378,"('1', '6', '7', '8')",8
56379,"('1', '2', '4')",1
56380,"('4', '8', '9')",9
56381,"('1', '6', '9')",1
56382,"('2', '4')",4
56383,"('3', '4')",3
56384,"('5', '6')",5
56385,"('4', '5')",4
56386,"('3', '6', '8')",3
56387,"('4', '7', '8', '9')",4
56388,"('6', '8')",6
56389,"('5', '6', '7')",6
56390,"('4', '5', '8')",4
56391,"('2', '3', '7')",7
56392,"('2', '8', '9')",8
56393,"('2', '3', '4', '5')",2
56394,"('4', '5', '6')",5
56395,"('1', '2', '4')",1
56396,"('1', '5', '7')",1
56397,"('3', '8')",3
56398,"('5', '8')",5
56399,"('1', '5', '7', '9')",5
56400,"('2', '4', '7')",7
56401,"('4', '7')",7
56402,"('6', '7', '8', '9')",9
56403,"('4', '5', '7', '8')",7
56404,"('2', '3', '5')",2
56405,"('1', '4', '5', '7')",1
56406,"('2', '4', '5', '9')",2
56407,"('2', '7', '9')",9
56408,"('5', '8')",5
56409,"('6', '7')",7
56410,"('1', '7', '9')",7
56411,"('3', '7', '9')",7
56412,"('1', '6', '7', '8')",7
56413,"('1', '6')",1
56414,"('4', '8')",4
56415,"('3', '5', '6', '8')",8
56416,"('2', '4', '6')",4
56417,"('2', '6', '9')",9
56418,"('1', '8')",1
56419,"('1', '8')",8
56420,"('3', '4', '7', '9')",9
56421,"('1', '3')",3
56422,"('4', '8')",8
56423,"('3', '4', '6')",6
56424,"('3', '5', '6', '7')",3
56425,"('1', '3', '9')",3
56426,"('1', '2')",2
56427,"('1', '7', '8')",8
56428,"('2', '6')",6
56429,"('1', '3', '5')",5
56430,"('1', '3', '7')",1
56431,"('6', '7')",7
56432,"('3', '5', '8')",3
56433,"('2', '4', '6', '9')",2
56434,"('1', '3', '7', '9')",1
56435,"('5', '7', '8')",7
56436,"('2', '5', '8')",5
56437,"('4', '8', '9')",8
56438,"('3', '6')",3
56439,"('2', '5', '6', '8')",2
56440,"('3', '7')",3
56441,"('1', '2', '5', '8')",1
56442,"('1', '3', '6')",6
56443,"('1', '2', '3')",3
56444,"('3', '6')",3
56445,"('1', '2', '5', '7')",7
56446,"('1', '2', '7')",2
56447,"('2', '3', '4', '7')",2
56448,"('5', '8')",5
56449,"('1', '5', '8')",1
56450,"('1', '2')",2
56451,"('2', '5')",2
56452,"('4', '5', '7')",4
56453,"('2', '3', '8', '9')",2
56454,"('1', '4', '5', '9')",1
56455,"('2', '3', '6', '7')",2
56456,"('3', '4')",4
56457,"('1', '2')",1
56458,"('3', '5', '8', '9')",5
56459,"('2', '7', '9')",2
56460,"('4', '7', '8', '9')",4
56461,"('6', '7', '9')",6
56462,"('1', '9')",1
56463,"('2', '6', '9')",9
56464,"('1', '8')",8
56465,"('1', '3', '5', '6')",1
56466,"('2', '3')",3
56467,"('7', '9')",9
56468,"('1', '2', '7')",7
56469,"('3', '4', '5', '6')",5
56470,"('1', '7')",7
56471,"('2', '4')",2
56472,"('4', '8')",4
56473,"('4', '6', '8', '9')",6
56474,"('1', '8')",1
56475,"('7', '9')",9
56476,"('2', '4', '8')",2
56477,"('1', '8')",8
56478,"('2', '4', '7')",7
56479,"('2', '3', '5', '7')",7
56480,"('1', '2', '3', '8')",8
56481,"('1', '6', '8')",8
56482,"('6', '7')",7
56483,"('4', '8')",8
56484,"('6', '8')",8
56485,"('4', '5', '6', '9')",9
56486,"('3', '6', '7')",6
56487,"('2', '4', '5', '9')",2
56488,"('6', '7', '8', '9')",8
56489,"('5', '9')",5
56490,"('1', '6')",6
56491,"('6', '8')",6
56492,"('5', '9')",9
56493,"('3', '4', '6', '7')",6
56494,"('2', '3', '5', '7')",7
56495,"('3', '8', '9')",8
56496,"('1', '8', '9')",9
56497,"('1', '2')",2
56498,"('2', '9')",9
56499,"('1', '5')",1
56500,"('3', '6', '7')",3
56501,"('1', '3', '4', '6')",6
56502,"('2', '4')",2
56503,"('1', '6', '8')",1
56504,"('5', '9')",9
56505,"('2', '4', '9')",2
56506,"('5', '6', '8')",8
56507,"('1', '6', '7', '9')",1
56508,"('2', '8')",2
56509,"('1', '3', '4')",4
56510,"('4', '5')",5
56511,"('2', '7')",7
56512,"('2', '5', '8')",5
56513,"('2', '9')",2
56514,"('2', '3', '5', '7')",2
56515,"('1', '2', '7')",7
56516,"('1', '4', '5', '7')",1
56517,"('5', '6', '7')",7
56518,"('1', '2', '6', '9')",1
56519,"('1', '3', '5', '6')",1
56520,"('3', '4', '6', '7')",3
56521,"('1', '4', '8')",8
56522,"('1', '2', '5', '9')",1
56523,"('5', '7')",5
56524,"('2', '5', '7')",7
56525,"('1', '4', '7', '9')",1
56526,"('5', '7', '8')",7
56527,"('1', '4')",4
56528,"('4', '8')",8
56529,"('1', '2', '3', '6')",6
56530,"('2', '3', '5', '6')",5
56531,"('4', '8')",4
56532,"('1', '5', '9')",1
56533,"('1', '5', '8', '9')",1
56534,"('1', '3', '4', '6')",3
56535,"('1', '4', '7')",1
56536,"('5', '6', '7')",7
56537,"('2', '3')",3
56538,"('3', '6')",6
56539,"('2', '9')",9
56540,"('2', '6')",6
56541,"('1', '2', '3', '4')",1
56542,"('7', '9')",9
56543,"('4', '7')",7
56544,"('2', '4', '7', '9')",2
56545,"('3', '4', '5', '8')",3
56546,"('1', '5', '8', '9')",1
56547,"('6', '7', '9')",9
56548,"('1', '4')",4
56549,"('1', '7')",7
56550,"('4', '6', '8')",8
56551,"('3', '4', '5', '6')",5
56552,"('7', '8', '9')",7
56553,"('5', '7', '9')",5
56554,"('2', '4', '5', '6')",6
56555,"('2', '3', '5', '9')",3
56556,"('1', '6', '7')",1
56557,"('2', '3', '7', '9')",2
56558,"('1', '5', '6')",1
56559,"('2', '5', '8', '9')",9
56560,"('6', '7')",7
56561,"('1', '4', '8')",1
56562,"('2', '8')",8
56563,"('2', '3', '8', '9')",8
56564,"('5', '8', '9')",8
56565,"('5', '6', '8')",5
56566,"('6', '7', '8', '9')",6
56567,"('5', '9')",5
56568,"('1', '2', '3', '4')",4
56569,"('1', '7')",1
56570,"('1', '3', '6', '9')",1
56571,"('3', '6', '8', '9')",8
56572,"('2', '6')",6
56573,"('4', '6')",6
56574,"('1', '7', '8', '9')",8
56575,"('7', '9')",7
56576,"('1', '3', '7')",7
56577,"('2', '3', '6', '7')",2
56578,"('2', '5', '6', '8')",6
56579,"('3', '5')",5
56580,"('1', '6')",1
56581,"('7', '8')",8
56582,"('2', '6', '7')",2
56583,"('2', '5', '7', '8')",5
56584,"('2', '5')",5
56585,"('4', '9')",9
56586,"('1', '4', '6')",4
56587,"('1', '2', '9')",1
56588,"('1', '4', '5', '6')",1
56589,"('3', '5', '6', '7')",6
56590,"('3', '4', '9')",3
56591,"('6', '8', '9')",8
56592,"('3', '4', '5')",5
56593,"('1', '4', '8', '9')",8
56594,"('3', '4', '5', '7')",4
56595,"('5', '9')",9
56596,"('3', '6', '7')",6
56597,"('6', '7', '9')",6
56598,"('1', '2', '5', '8')",5
56599,"('3', '6', '9')",3
56600,"('6', '7')",6
56601,"('5', '6')",5
56602,"('1', '2', '6', '8')",2
56603,"('1', '3', '5', '7')",1
56604,"('1', '7', '9')",9
56605,"('2', '4', '8', '9')",4
56606,"('1', '5', '7', '8')",5
56607,"('5', '6', '7', '9')",5
56608,"('1', '8')",1
56609,"('3', '6', '8', '9')",3
56610,"('3', '6')",6
56611,"('2', '3', '6')",3
56612,"('2', '3', '5')",3
56613,"('6', '7', '9')",6
56614,"('3', '6', '7')",3
56615,"('6', '7')",7
56616,"('1', '4', '9')",9
56617,"('2', '6', '7', '8')",7
56618,"('3', '5', '7', '9')",7
56619,"('1', '3', '5', '8')",1
56620,"('2', '3', '9')",9
56621,"('2', '3', '4', '6')",6
56622,"('6', '7', '8', '9')",9
56623,"('4', '5', '9')",4
56624,"('3', '4', '5', '6')",3
56625,"('1', '3', '8')",1
56626,"('1', '3', '8', '9')",1
56627,"('2', '3', '5', '9')",3
56628,"('3', '6')",3
56629,"('5', '8')",8
56630,"('3', '6', '8')",8
56631,"('3', '6', '7', '9')",3
56632,"('4', '5', '6', '8')",5
56633,"('7', '8')",7
56634,"('3', '4', '5')",3
56635,"('4', '6')",6
56636,"('3', '4', '5')",5
56637,"('1', '3', '4', '8')",3
56638,"('6', '8')",6
56639,"('4', '8')",4
56640,"('2', '3', '4')",2
56641,"('3', '7')",7
56642,"('1', '7')",7
56643,"('3', '9')",3
56644,"('4', '5', '8')",4
56645,"('2', '3', '5', '9')",9
56646,"('4', '5', '8', '9')",5
56647,"('3', '4')",4
56648,"('1', '7', '8')",7
56649,"('2', '4', '7', '8')",2
56650,"('2', '6')",2
56651,"('1', '4')",4
56652,"('3', '4', '8')",3
56653,"('3', '9')",9
56654,"('1', '4')",4
56655,"('2', '4', '5', '9')",2
56656,"('7', '9')",9
56657,"('4', '8')",8
56658,"('2', '3', '4', '8')",8
56659,"('4', '6', '8', '9')",4
56660,"('1', '3', '5', '9')",5
56661,"('3', '4', '7')",7
56662,"('3', '5')",5
56663,"('3', '4', '7', '9')",9
56664,"('2', '4', '7', '9')",2
