,choice_set,choice
56024,"('A', 'C', 'D')",D
56025,"('A', 'B')",B
56026,"('A', 'B', 'C', 'E')",C
56027,"('B', 'C')",B
56028,"('B', 'D')",D
56029,"('D', 'E')",E
56030,"('A', 'B', 'C', 'D', 'E')",D
56031,"('A', 'B', 'C', 'D', 'E')",E
56032,"('C', 'E')",E
56033,"('A', 'D', 'E')",E
56034,"('D', 'E')",D
56035,"('B', 'D')",B
56036,"('A', 'B', 'C', 'D', 'E')",A
56037,"('C', 'E')",C
56038,"('B', 'C', 'E')",E
56039,"('A', 'B', 'C', 'E')",E
56040,"('A', 'B', 'C', 'D', 'E')",C
56041,"('A', 'B', 'C', 'D')",C
56042,"('A', 'B', 'C', 'D', 'E')",C
56043,"('C', 'E')",C
56044,"('A', 'C', 'D', 'E')",E
56045,"('C', 'E')",E
56046,"('A', 'B', 'C', 'D', 'E')",B
56047,"('A', 'B', 'C', 'D', 'E')",B
56048,"('A', 'C', 'D', 'E')",A
56049,"('B', 'C')",C
56050,"('B', 'C', 'D', 'E')",B
56051,"('A', 'B', 'C', 'D', 'E')",C
56052,"('A', 'C', 'D', 'E')",A
56053,"('A', 'B', 'C', 'D', 'E')",E
56054,"('B', 'C', 'D')",D
56055,"('C', 'D', 'E')",C
56056,"('D', 'E')",E
56057,"('A', 'B', 'C')",C
56058,"('A', 'B', 'C', 'D', 'E')",C
56059,"('A', 'D')",D
56060,"('A', 'E')",A
56061,"('A', 'B', 'C', 'D')",D
56062,"('A', 'B', 'C', 'D', 'E')",E
56063,"('A', 'C', 'E')",C
56064,"('A', 'C', 'D', 'E')",E
56065,"('B', 'E')",B
56066,"('A', 'B', 'C')",B
56067,"('A', 'B', 'C', 'D')",B
56068,"('A', 'C')",C
56069,"('A', 'B', 'C', 'E')",C
56070,"('B', 'E')",E
56071,"('A', 'E')",A
56072,"('C', 'E')",C
56073,"('D', 'E')",D
56074,"('A', 'C', 'D', 'E')",E
56075,"('A', 'B')",A
56076,"('A', 'B', 'C', 'D', 'E')",E
56077,"('B', 'D')",D
56078,"('B', 'C', 'D', 'E')",C
56079,"('A', 'B', 'C', 'D', 'E')",E
56080,"('B', 'E')",B
56081,"('A', 'C', 'D')",D
56082,"('A', 'B')",B
56083,"('B', 'C')",B
56084,"('B', 'C', 'E')",E
56085,"('A', 'E')",A
56086,"('C', 'E')",C
56087,"('B', 'D')",D
56088,"('A', 'B', 'C', 'D', 'E')",C
56089,"('B', 'C', 'D')",B
56090,"('B', 'C', 'D', 'E')",D
56091,"('A', 'B', 'C', 'D', 'E')",C
56092,"('A', 'B', 'C', 'D', 'E')",B
56093,"('A', 'B', 'E')",E
56094,"('A', 'C', 'D', 'E')",E
56095,"('A', 'C', 'E')",C
56096,"('A', 'B', 'C', 'D', 'E')",E
56097,"('B', 'C')",C
56098,"('A', 'E')",A
56099,"('A', 'B', 'E')",E
56100,"('A', 'C', 'D', 'E')",E
56101,"('A', 'B', 'C', 'D')",B
56102,"('A', 'D', 'E')",D
56103,"('A', 'B', 'C', 'D', 'E')",B
56104,"('B', 'C', 'D', 'E')",C
56105,"('A', 'E')",E
56106,"('A', 'B', 'C', 'D')",D
56107,"('A', 'C', 'D', 'E')",C
56108,"('D', 'E')",E
56109,"('C', 'D', 'E')",C
56110,"('A', 'C', 'E')",E
56111,"('C', 'D')",D
56112,"('A', 'B', 'C', 'D', 'E')",D
56113,"('C', 'D')",D
56114,"('C', 'D')",D
56115,"('B', 'D', 'E')",E
56116,"('A', 'B', 'E')",E
56117,"('A', 'B', 'C', 'E')",E
56118,"('A', 'B', 'C', 'D', 'E')",B
56119,"('C', 'E')",E
56120,"('A', 'B', 'C', 'D', 'E')",B
56121,"('A', 'B', 'C', 'D')",B
56122,"('A', 'B', 'D')",A
56123,"('A', 'B', 'C', 'D')",D
56124,"('A', 'B', 'C', 'D', 'E')",C
56125,"('A', 'B', 'C', 'D', 'E')",B
56126,"('A', 'B', 'C', 'D', 'E')",D
56127,"('A', 'B', 'C', 'D', 'E')",E
56128,"('A', 'B', 'C', 'E')",E
56129,"('A', 'B', 'C', 'D', 'E')",E
56130,"('B', 'C', 'D')",D
56131,"('A', 'B', 'C', 'E')",C
56132,"('A', 'C', 'D')",A
56133,"('A', 'C', 'D')",C
56134,"('C', 'E')",C
56135,"('A', 'D')",D
56136,"('A', 'B', 'C', 'D', 'E')",C
56137,"('A', 'B', 'C')",B
56138,"('A', 'B', 'C', 'D', 'E')",B
56139,"('A', 'B', 'C', 'D', 'E')",E
56140,"('A', 'C', 'D', 'E')",D
56141,"('B', 'C')",C
56142,"('A', 'B', 'C', 'D', 'E')",C
56143,"('A', 'B')",A
56144,"('A', 'B', 'C', 'D', 'E')",C
56145,"('B', 'C', 'D', 'E')",C
56146,"('A', 'B', 'E')",E
56147,"('A', 'B', 'C', 'E')",C
56148,"('A', 'D', 'E')",A
56149,"('B', 'C', 'D', 'E')",E
56150,"('A', 'C', 'D', 'E')",E
56151,"('A', 'B', 'C', 'D', 'E')",E
56152,"('A', 'B', 'C', 'D', 'E')",C
56153,"('A', 'B', 'C', 'D', 'E')",C
56154,"('A', 'B', 'C', 'E')",B
56155,"('A', 'B', 'C', 'D', 'E')",D
56156,"('B', 'D')",D
56157,"('A', 'B', 'C', 'D', 'E')",E
56158,"('A', 'B', 'D')",D
56159,"('A', 'B', 'C', 'D', 'E')",E
56160,"('B', 'C', 'D')",C
56161,"('A', 'B', 'C', 'D')",B
56162,"('B', 'E')",B
56163,"('B', 'D', 'E')",D
56164,"('A', 'C', 'E')",E
56165,"('D', 'E')",E
56166,"('A', 'B', 'E')",B
56167,"('A', 'B', 'C', 'D', 'E')",C
56168,"('A', 'D', 'E')",A
56169,"('B', 'C', 'D', 'E')",E
56170,"('A', 'B', 'C', 'D', 'E')",C
56171,"('A', 'B', 'C', 'D', 'E')",E
56172,"('A', 'C', 'D', 'E')",E
56173,"('A', 'D', 'E')",A
56174,"('A', 'B')",A
56175,"('A', 'B', 'D', 'E')",A
56176,"('A', 'C', 'D', 'E')",C
56177,"('A', 'E')",E
56178,"('A', 'B', 'C', 'D', 'E')",E
56179,"('A', 'B', 'C', 'D')",B
56180,"('A', 'D', 'E')",E
56181,"('D', 'E')",E
56182,"('A', 'B', 'D')",A
56183,"('A', 'B', 'C', 'D', 'E')",A
56184,"('A', 'C')",A
56185,"('A', 'B', 'C', 'E')",A
56186,"('A', 'C', 'E')",E
56187,"('A', 'B', 'D')",D
56188,"('A', 'B')",B
56189,"('A', 'B', 'C', 'D', 'E')",D
56190,"('A', 'B', 'C', 'D', 'E')",D
56191,"('A', 'B', 'C')",B
56192,"('B', 'E')",E
56193,"('A', 'C', 'D', 'E')",E
56194,"('A', 'B', 'D')",D
56195,"('A', 'B', 'D')",D
56196,"('B', 'E')",E
56197,"('A', 'B', 'C', 'D', 'E')",A
56198,"('A', 'B', 'C', 'D', 'E')",E
56199,"('A', 'B', 'D', 'E')",A
56200,"('D', 'E')",E
56201,"('A', 'B', 'C', 'E')",C
56202,"('A', 'E')",E
56203,"('B', 'C', 'D', 'E')",C
56204,"('A', 'B', 'E')",E
56205,"('A', 'C', 'D')",D
56206,"('A', 'C', 'D')",C
56207,"('A', 'C', 'D', 'E')",C
56208,"('A', 'D')",A
56209,"('A', 'B', 'C', 'D', 'E')",E
56210,"('B', 'C', 'D', 'E')",C
56211,"('B', 'C', 'D')",C
56212,"('D', 'E')",E
56213,"('C', 'D')",C
56214,"('C', 'D', 'E')",C
56215,"('A', 'C', 'D', 'E')",C
56216,"('A', 'B', 'C', 'D', 'E')",A
56217,"('D', 'E')",D
56218,"('A', 'B', 'C', 'D', 'E')",E
56219,"('A', 'C', 'D', 'E')",E
56220,"('A', 'B', 'D', 'E')",D
56221,"('B', 'E')",E
56222,"('C', 'D', 'E')",C
56223,"('A', 'C', 'D')",D
56224,"('A', 'B', 'C', 'D', 'E')",E
56225,"('B', 'D', 'E')",E
56226,"('B', 'C', 'E')",E
56227,"('A', 'B', 'E')",E
56228,"('A', 'C', 'D', 'E')",E
56229,"('A', 'B', 'C', 'D')",A
56230,"('A', 'B', 'D', 'E')",E
56231,"('A', 'E')",E
56232,"('B', 'E')",E
56233,"('B', 'C', 'D')",D
56234,"('A', 'B', 'C', 'D', 'E')",B
56235,"('A', 'B', 'C', 'D')",D
56236,"('A', 'B', 'C', 'D', 'E')",E
56237,"('A', 'B', 'D', 'E')",E
56238,"('B', 'D', 'E')",B
56239,"('B', 'C', 'D')",C
56240,"('A', 'B')",B
56241,"('C', 'D')",D
56242,"('B', 'C', 'D', 'E')",E
56243,"('A', 'C', 'D')",D
56244,"('B', 'C', 'D')",B
56245,"('A', 'B', 'C')",C
56246,"('A', 'B', 'D')",D
56247,"('A', 'E')",E
56248,"('A', 'D', 'E')",A
56249,"('A', 'B', 'C', 'D', 'E')",A
56250,"('B', 'C', 'D', 'E')",C
56251,"('D', 'E')",E
56252,"('A', 'B', 'D', 'E')",B
56253,"('A', 'C', 'E')",E
56254,"('A', 'B', 'D', 'E')",A
56255,"('A', 'B', 'C', 'D', 'E')",B
56256,"('A', 'B', 'D', 'E')",D
56257,"('A', 'C')",C
56258,"('A', 'B')",B
56259,"('A', 'E')",A
56260,"('A', 'B', 'C')",A
56261,"('A', 'B', 'C', 'D', 'E')",C
56262,"('A', 'B', 'C', 'D', 'E')",E
56263,"('A', 'B', 'C', 'D', 'E')",D
56264,"('A', 'B')",A
56265,"('A', 'C')",C
56266,"('D', 'E')",E
56267,"('A', 'B', 'D', 'E')",A
56268,"('A', 'B', 'E')",E
56269,"('A', 'B', 'C', 'E')",C
56270,"('A', 'C')",C
56271,"('A', 'B', 'C', 'D', 'E')",E
56272,"('A', 'C')",A
56273,"('A', 'B', 'E')",E
56274,"('A', 'E')",E
56275,"('B', 'C', 'D')",D
56276,"('B', 'C')",B
56277,"('A', 'B', 'C', 'D', 'E')",E
56278,"('A', 'B', 'C', 'E')",E
56279,"('B', 'E')",B
56280,"('A', 'B', 'C', 'D', 'E')",C
56281,"('A', 'B', 'C', 'D', 'E')",A
56282,"('A', 'E')",E
56283,"('A', 'B', 'D', 'E')",D
56284,"('B', 'C', 'D', 'E')",C
56285,"('A', 'C')",A
56286,"('A', 'B', 'C', 'D', 'E')",A
56287,"('A', 'D', 'E')",E
56288,"('B', 'C', 'D', 'E')",E
56289,"('A', 'B', 'C', 'E')",B
56290,"('A', 'B', 'C', 'D', 'E')",E
56291,"('A', 'B', 'E')",E
56292,"('B', 'C', 'E')",E
56293,"('D', 'E')",E
56294,"('A', 'C', 'E')",E
56295,"('A', 'D')",D
56296,"('A', 'B', 'D', 'E')",D
56297,"('D', 'E')",E
56298,"('A', 'C', 'E')",E
56299,"('A', 'B', 'C', 'D', 'E')",B
56300,"('A', 'B', 'C', 'D', 'E')",E
56301,"('A', 'B', 'C', 'D', 'E')",E
56302,"('A', 'B', 'C', 'D', 'E')",C
56303,"('C', 'E')",E
56304,"('A', 'B', 'D')",B
56305,"('A', 'D', 'E')",A
56306,"('A', 'B', 'C', 'D', 'E')",E
56307,"('A', 'B', 'C', 'D', 'E')",E
56308,"('A', 'B', 'C', 'D', 'E')",A
56309,"('A', 'B', 'D', 'E')",D
56310,"('B', 'C', 'D', 'E')",C
56311,"('A', 'B', 'C', 'D', 'E')",B
56312,"('A', 'B', 'C', 'D', 'E')",E
56313,"('B', 'E')",B
56314,"('A', 'B', 'C', 'D')",D
56315,"('B', 'D')",B
56316,"('A', 'B', 'C', 'E')",B
56317,"('C', 'D')",C
56318,"('A', 'B', 'C')",A
56319,"('A', 'B', 'C')",B
56320,"('A', 'B', 'C', 'D')",D
56321,"('B', 'C')",C
56322,"('D', 'E')",E
56323,"('A', 'B', 'C', 'D', 'E')",E
56324,"('A', 'B', 'C', 'E')",E
56325,"('A', 'C', 'D', 'E')",E
56326,"('A', 'C', 'E')",C
56327,"('B', 'C', 'D')",D
56328,"('B', 'C', 'D')",D
56329,"('A', 'B', 'C', 'D', 'E')",E
56330,"('A', 'B', 'D')",B
56331,"('A', 'B', 'C', 'E')",E
56332,"('A', 'C', 'D', 'E')",E
56333,"('A', 'B', 'D', 'E')",A
56334,"('A', 'B', 'D', 'E')",E
56335,"('A', 'B', 'C', 'E')",E
56336,"('A', 'B', 'C', 'D', 'E')",B
56337,"('A', 'B', 'C', 'D', 'E')",E
56338,"('A', 'D')",D
56339,"('A', 'C', 'D', 'E')",E
56340,"('A', 'B', 'D', 'E')",B
56341,"('A', 'B', 'D', 'E')",D
56342,"('A', 'D')",D
56343,"('A', 'D')",A
56344,"('A', 'D', 'E')",D
56345,"('B', 'C', 'D')",D
56346,"('A', 'B', 'D')",D
56347,"('A', 'B', 'C', 'D', 'E')",E
56348,"('A', 'B', 'C', 'E')",B
56349,"('C', 'D')",C
56350,"('D', 'E')",D
56351,"('A', 'B', 'C', 'D', 'E')",D
56352,"('A', 'C')",C
56353,"('C', 'D')",C
56354,"('A', 'E')",A
56355,"('A', 'B', 'C', 'D', 'E')",E
56356,"('A', 'B', 'C', 'D', 'E')",E
56357,"('A', 'E')",E
56358,"('A', 'E')",E
56359,"('D', 'E')",E
56360,"('B', 'C', 'D', 'E')",C
56361,"('B', 'C', 'D', 'E')",C
56362,"('A', 'C', 'D', 'E')",D
56363,"('B', 'D')",D
56364,"('A', 'B', 'C', 'D', 'E')",A
56365,"('B', 'E')",E
56366,"('B', 'C', 'E')",B
56367,"('A', 'C', 'D', 'E')",C
56368,"('A', 'C')",C
56369,"('A', 'B', 'D', 'E')",E
56370,"('A', 'C', 'E')",E
56371,"('A', 'B', 'D', 'E')",A
56372,"('A', 'B')",B
56373,"('A', 'D')",D
56374,"('A', 'B', 'C', 'D', 'E')",E
56375,"('A', 'B')",A
56376,"('D', 'E')",E
56377,"('A', 'B', 'D')",A
56378,"('A', 'B', 'C', 'D', 'E')",C
56379,"('A', 'B', 'C', 'D')",D
56380,"('A', 'B')",B
56381,"('C', 'D')",C
56382,"('B', 'C', 'D')",D
56383,"('A', 'B', 'C', 'D', 'E')",D
56384,"('A', 'B', 'C')",A
56385,"('D', 'E')",E
56386,"('A', 'B', 'C', 'D', 'E')",A
56387,"('C', 'E')",E
56388,"('A', 'D')",D
56389,"('A', 'E')",E
56390,"('B', 'C', 'E')",E
56391,"('A', 'D', 'E')",E
56392,"('A', 'B', 'D')",A
56393,"('C', 'E')",C
56394,"('B', 'C', 'D', 'E')",C
56395,"('A', 'C', 'E')",C
56396,"('A', 'B', 'D')",D
56397,"('B', 'C', 'D')",D
56398,"('A', 'B', 'C', 'D', 'E')",E
56399,"('A', 'B', 'C', 'D', 'E')",E
56400,"('A', 'B', 'C')",C
56401,"('A', 'B', 'C', 'D', 'E')",E
56402,"('A', 'E')",A
56403,"('A', 'E')",A
56404,"('A', 'B')",A
56405,"('A', 'B', 'C', 'D', 'E')",D
56406,"('A', 'B', 'D')",D
56407,"('B', 'C', 'D')",B
56408,"('C', 'E')",E
56409,"('B', 'D')",D
56410,"('A', 'B', 'C', 'D')",D
56411,"('D', 'E')",E
56412,"('B', 'C', 'D', 'E')",C
56413,"('D', 'E')",E
56414,"('A', 'D')",D
56415,"('B', 'E')",E
56416,"('A', 'B', 'C')",B
56417,"('A', 'B', 'D')",D
56418,"('A', 'B', 'C', 'D', 'E')",B
56419,"('A', 'C', 'D', 'E')",E
56420,"('B', 'C', 'D')",B
56421,"('A', 'B', 'C', 'D', 'E')",E
56422,"('A', 'B', 'C', 'D', 'E')",B
56423,"('A', 'C', 'E')",E
56424,"('B', 'D', 'E')",E
56425,"('A', 'D', 'E')",E
56426,"('B', 'D')",B
56427,"('A', 'C', 'D', 'E')",E
56428,"('A', 'B', 'D', 'E')",A
56429,"('A', 'B', 'C', 'D', 'E')",E
56430,"('A', 'B', 'C', 'D', 'E')",D
56431,"('A', 'B', 'C', 'D', 'E')",C
56432,"('A', 'B')",A
56433,"('D', 'E')",D
56434,"('A', 'B', 'C', 'D', 'E')",D
56435,"('B', 'C', 'D', 'E')",B
56436,"('C', 'E')",C
56437,"('A', 'C', 'D')",D
56438,"('A', 'B', 'C', 'D', 'E')",B
56439,"('A', 'B', 'D', 'E')",E
56440,"('A', 'B', 'C', 'D', 'E')",E
56441,"('A', 'E')",A
56442,"('A', 'B', 'C', 'D', 'E')",D
56443,"('A', 'B', 'C', 'D', 'E')",B
56444,"('D', 'E')",E
56445,"('A', 'B', 'C', 'D', 'E')",C
56446,"('A', 'B', 'D')",D
56447,"('A', 'D')",A
56448,"('B', 'D', 'E')",B
56449,"('B', 'C', 'E')",C
56450,"('A', 'B', 'C', 'D', 'E')",B
56451,"('B', 'E')",B
56452,"('B', 'E')",E
56453,"('A', 'B', 'C', 'E')",E
56454,"('A', 'B', 'D')",B
56455,"('A', 'C')",C
56456,"('D', 'E')",D
56457,"('A', 'B', 'C', 'D')",D
56458,"('A', 'B', 'D', 'E')",B
56459,"('B', 'C', 'D', 'E')",E
56460,"('B', 'D')",B
56461,"('B', 'C', 'E')",C
56462,"('B', 'C', 'D')",C
56463,"('A', 'B', 'C', 'D', 'E')",C
56464,"('A', 'C', 'D')",C
56465,"('C', 'D', 'E')",E
56466,"('A', 'B', 'C', 'D', 'E')",C
56467,"('A', 'E')",E
56468,"('B', 'C', 'D')",D
56469,"('A', 'C')",A
56470,"('A', 'C', 'D', 'E')",C
56471,"('C', 'E')",C
56472,"('A', 'B', 'C', 'D')",D
56473,"('A', 'C', 'E')",E
56474,"('A', 'B', 'C', 'D', 'E')",A
56475,"('A', 'B', 'C', 'D')",C
56476,"('A', 'B', 'C', 'D', 'E')",A
56477,"('A', 'B', 'C', 'D')",D
56478,"('B', 'D', 'E')",E
56479,"('A', 'B', 'C', 'D', 'E')",C
56480,"('C', 'D')",D
56481,"('C', 'E')",E
56482,"('A', 'C', 'D', 'E')",A
56483,"('C', 'D', 'E')",E
56484,"('D', 'E')",E
56485,"('A', 'B', 'E')",E
56486,"('A', 'C', 'D')",C
56487,"('B', 'D', 'E')",D
56488,"('A', 'B', 'C', 'D')",D
56489,"('B', 'C', 'D', 'E')",D
56490,"('A', 'B', 'C', 'D', 'E')",D
56491,"('A', 'B', 'C', 'D', 'E')",E
56492,"('C', 'D')",D
56493,"('B', 'D')",D
56494,"('A', 'B', 'C', 'E')",E
56495,"('A', 'B', 'C', 'D', 'E')",E
56496,"('B', 'D')",D
56497,"('A', 'B', 'C', 'E')",E
56498,"('A', 'B', 'D', 'E')",B
56499,"('A', 'B', 'E')",E
56500,"('A', 'B', 'C', 'D', 'E')",E
56501,"('B', 'C', 'E')",E
56502,"('B', 'D', 'E')",B
56503,"('A', 'B', 'C')",B
56504,"('A', 'C', 'E')",E
56505,"('A', 'B', 'C', 'D', 'E')",D
56506,"('A', 'B', 'C', 'D')",D
56507,"('B', 'C', 'D', 'E')",E
56508,"('A', 'B', 'C', 'D', 'E')",D
56509,"('A', 'B', 'C', 'D', 'E')",D
56510,"('A', 'B', 'C', 'D')",D
56511,"('B', 'C', 'D')",C
56512,"('B', 'C')",B
56513,"('A', 'B', 'C')",C
56514,"('A', 'B', 'C', 'D', 'E')",B
56515,"('A', 'B', 'D', 'E')",E
56516,"('A', 'B')",A
56517,"('A', 'B', 'C', 'E')",E
56518,"('A', 'C', 'E')",E
56519,"('C', 'D')",C
56520,"('A', 'B', 'C', 'D', 'E')",E
56521,"('C', 'D')",D
56522,"('A', 'B', 'C', 'D')",D
56523,"('A', 'B', 'C', 'D', 'E')",E
56524,"('A', 'B', 'C', 'D', 'E')",D
56525,"('A', 'D', 'E')",D
56526,"('A', 'D', 'E')",A
56527,"('B', 'E')",E
56528,"('A', 'B', 'C', 'D', 'E')",E
56529,"('A', 'B')",A
56530,"('A', 'B', 'C', 'D', 'E')",E
56531,"('D', 'E')",D
56532,"('A', 'B', 'C', 'D', 'E')",B
56533,"('B', 'C', 'E')",E
56534,"('A', 'B', 'E')",E
56535,"('A', 'D', 'E')",E
56536,"('B', 'C')",C
56537,"('A', 'B', 'C', 'D', 'E')",C
56538,"('A', 'B', 'C', 'D', 'E')",C
56539,"('A', 'B', 'C', 'D', 'E')",A
56540,"('C', 'D', 'E')",E
56541,"('A', 'B', 'C', 'D', 'E')",B
56542,"('A', 'B')",A
56543,"('B', 'C', 'D')",B
56544,"('A', 'C', 'D', 'E')",A
56545,"('A', 'B', 'C', 'E')",E
56546,"('D', 'E')",D
56547,"('A', 'B', 'C', 'D', 'E')",B
56548,"('A', 'B', 'C', 'D', 'E')",A
56549,"('A', 'B', 'C', 'D', 'E')",D
56550,"('A', 'C', 'D', 'E')",E
56551,"('D', 'E')",E
56552,"('C', 'D', 'E')",E
56553,"('B', 'E')",E
56554,"('A', 'B', 'C')",C
56555,"('C', 'E')",E
56556,"('A', 'D')",A
56557,"('B', 'C')",C
56558,"('C', 'E')",E
56559,"('A', 'B', 'C', 'D', 'E')",C
56560,"('A', 'B', 'C', 'D', 'E')",C
56561,"('A', 'B', 'D')",D
56562,"('C', 'D', 'E')",E
56563,"('A', 'B', 'C', 'D', 'E')",C
56564,"('A', 'B', 'D', 'E')",D
56565,"('A', 'B', 'C', 'D', 'E')",B
56566,"('A', 'B', 'D', 'E')",D
56567,"('A', 'C', 'E')",E
56568,"('A', 'B', 'C', 'D', 'E')",C
56569,"('B', 'C', 'D')",D
56570,"('A', 'C', 'D')",A
56571,"('A', 'C')",C
56572,"('B', 'E')",E
56573,"('A', 'B', 'C', 'D', 'E')",B
56574,"('B', 'D', 'E')",D
56575,"('A', 'B', 'C', 'D', 'E')",E
56576,"('A', 'B', 'D', 'E')",A
56577,"('B', 'D')",B
56578,"('A', 'B', 'C', 'D', 'E')",C
56579,"('A', 'B', 'C', 'D')",D
56580,"('B', 'D', 'E')",D
56581,"('C', 'D')",C
56582,"('A', 'B', 'C', 'D')",C
56583,"('A', 'B', 'D')",D
56584,"('A', 'B', 'C', 'D')",D
56585,"('A', 'B', 'D', 'E')",B
56586,"('A', 'B', 'C', 'E')",E
56587,"('C', 'E')",C
56588,"('A', 'D', 'E')",D
56589,"('A', 'B', 'C', 'D', 'E')",D
56590,"('A', 'B')",B
56591,"('A', 'B', 'C', 'D', 'E')",E
56592,"('A', 'C', 'D', 'E')",D
56593,"('A', 'B', 'C', 'D', 'E')",D
56594,"('A', 'B')",B
56595,"('B', 'D')",D
56596,"('A', 'B', 'E')",A
56597,"('A', 'B', 'C', 'D')",D
56598,"('A', 'B', 'C', 'D', 'E')",E
56599,"('A', 'B', 'C', 'D', 'E')",B
56600,"('A', 'C', 'D', 'E')",E
56601,"('A', 'C')",C
56602,"('A', 'B')",B
56603,"('A', 'B', 'D', 'E')",B
56604,"('A', 'B', 'C', 'D', 'E')",B
56605,"('A', 'C', 'D', 'E')",E
56606,"('A', 'B', 'C', 'D')",D
56607,"('A', 'B', 'C', 'D', 'E')",D
56608,"('A', 'C', 'E')",A
56609,"('B', 'C', 'D')",D
56610,"('A', 'C', 'D', 'E')",A
56611,"('A', 'B')",B
56612,"('C', 'D')",D
56613,"('A', 'B', 'D')",B
56614,"('A', 'C', 'D', 'E')",A
56615,"('A', 'E')",E
56616,"('B', 'D', 'E')",D
56617,"('A', 'B', 'C', 'D', 'E')",C
56618,"('A', 'B', 'C', 'D', 'E')",E
56619,"('A', 'C', 'E')",A
56620,"('A', 'B', 'D', 'E')",D
56621,"('B', 'C', 'D')",B
56622,"('A', 'B', 'C', 'D', 'E')",D
56623,"('A', 'B', 'C', 'E')",E
56624,"('B', 'C', 'D', 'E')",E
56625,"('A', 'D')",D
56626,"('A', 'B', 'D', 'E')",D
56627,"('A', 'B', 'C', 'D', 'E')",C
56628,"('A', 'B', 'C')",C
56629,"('A', 'B', 'C', 'D', 'E')",C
56630,"('A', 'B', 'C', 'D', 'E')",E
56631,"('A', 'B', 'C', 'D', 'E')",E
56632,"('A', 'B', 'C', 'D', 'E')",E
56633,"('A', 'B', 'C', 'D')",D
56634,"('A', 'B', 'C', 'E')",B
56635,"('B', 'C', 'D', 'E')",D
56636,"('A', 'B', 'C', 'D', 'E')",C
56637,"('A', 'B', 'C', 'E')",C
56638,"('B', 'C')",B
56639,"('A', 'B', 'C', 'D', 'E')",E
56640,"('A', 'B')",B
56641,"('A', 'C', 'D', 'E')",E
56642,"('A', 'C', 'D', 'E')",E
56643,"('A', 'C', 'D', 'E')",D
56644,"('B', 'D')",D
56645,"('A', 'B', 'D', 'E')",D
56646,"('A', 'B', 'D')",D
56647,"('A', 'B', 'C', 'D', 'E')",A
56648,"('A', 'B', 'C')",B
56649,"('A', 'B', 'C', 'D', 'E')",E
56650,"('A', 'B', 'C', 'D', 'E')",B
56651,"('A', 'D', 'E')",D
56652,"('C', 'D')",C
56653,"('C', 'D', 'E')",C
56654,"('A', 'B', 'C', 'E')",E
56655,"('C', 'D', 'E')",C
56656,"('A', 'B', 'C', 'D', 'E')",D
56657,"('A', 'B', 'D')",D
56658,"('A', 'B', 'D')",D
56659,"('B', 'C', 'D', 'E')",C
56660,"('B', 'C', 'D', 'E')",E
56661,"('B', 'D')",B
56662,"('B', 'E')",B
56663,"('B', 'C', 'D', 'E')",C
56664,"('A', 'B', 'C', 'D', 'E')",D
56665,"('A', 'D')",A
56666,"('A', 'C', 'D', 'E')",E
56667,"('A', 'B', 'C', 'D', 'E')",B
56668,"('A', 'B')",A
56669,"('A', 'B', 'C', 'D', 'E')",D
56670,"('A', 'B', 'D', 'E')",E
56671,"('A', 'B', 'D', 'E')",E
56672,"('A', 'B', 'C', 'D', 'E')",C
56673,"('A', 'B')",B
56674,"('B', 'C', 'D', 'E')",C
56675,"('A', 'E')",E
56676,"('A', 'B', 'D', 'E')",D
56677,"('C', 'D', 'E')",C
56678,"('A', 'B', 'C', 'D', 'E')",A
56679,"('B', 'C', 'D', 'E')",C
56680,"('A', 'B')",B
56681,"('A', 'B', 'C', 'D', 'E')",B
56682,"('B', 'C', 'D', 'E')",C
56683,"('A', 'B', 'C')",B
56684,"('A', 'D', 'E')",D
56685,"('A', 'B', 'C', 'D', 'E')",A
56686,"('C', 'E')",C
56687,"('A', 'B')",B
56688,"('A', 'B', 'C', 'D', 'E')",B
56689,"('A', 'E')",E
56690,"('A', 'B', 'C', 'E')",C
56691,"('B', 'C', 'D', 'E')",B
56692,"('A', 'B', 'C', 'D', 'E')",E
56693,"('B', 'C', 'D', 'E')",E
56694,"('B', 'C', 'D')",D
56695,"('A', 'B', 'C', 'D', 'E')",D
56696,"('A', 'C', 'D')",D
56697,"('A', 'B', 'C', 'D')",C
56698,"('A', 'B', 'C', 'D', 'E')",D
56699,"('A', 'B', 'C', 'D', 'E')",D
56700,"('A', 'B', 'C', 'D', 'E')",D
56701,"('B', 'C', 'D', 'E')",E
56702,"('A', 'B', 'C', 'D')",D
56703,"('B', 'D')",B
56704,"('A', 'C', 'E')",E
56705,"('A', 'B', 'C', 'E')",B
56706,"('A', 'C', 'E')",E
56707,"('A', 'B', 'C', 'D', 'E')",E
56708,"('A', 'B', 'C', 'D', 'E')",B
56709,"('D', 'E')",E
56710,"('A', 'C')",C
56711,"('A', 'B', 'C', 'D', 'E')",E
56712,"('A', 'B', 'D')",A
56713,"('B', 'C', 'E')",E
56714,"('B', 'D', 'E')",E
56715,"('C', 'D')",D
56716,"('C', 'E')",E
56717,"('B', 'D', 'E')",E
56718,"('D', 'E')",E
56719,"('A', 'D', 'E')",A
56720,"('A', 'B', 'C', 'D')",C
56721,"('A', 'B', 'C', 'D')",C
56722,"('A', 'B', 'C', 'D')",D
56723,"('B', 'C', 'E')",C
56724,"('A', 'B', 'C', 'D')",B
56725,"('A', 'B', 'D', 'E')",E
56726,"('B', 'C', 'D')",D
56727,"('A', 'C', 'D', 'E')",E
