,choice_set,choice
46631,"('2', '3', '4')",3
46632,"('1', '2', '3', '4')",2
46633,"('3', '5')",5
46634,"('1', '2', '3', '4', '5')",2
46635,"('3', '4')",3
46636,"('1', '3')",1
46637,"('1', '2', '3', '4', '5')",1
46638,"('1', '2', '4', '5')",1
46639,"('1', '2', '3', '5')",5
46640,"('1', '2', '3', '4')",2
46641,"('1', '2', '3', '4', '5')",1
46642,"('1', '2', '4')",4
46643,"('1', '2', '3', '4', '5')",1
46644,"('2', '3', '5')",3
46645,"('1', '2', '3', '4', '5')",2
46646,"('1', '2', '4')",2
46647,"('3', '4')",4
46648,"('2', '4', '5')",2
46649,"('1', '4', '5')",4
46650,"('1', '5')",5
46651,"('2', '3', '4', '5')",3
46652,"('1', '3', '4', '5')",3
46653,"('1', '2', '3', '5')",1
46654,"('1', '2', '3', '4', '5')",3
46655,"('2', '4')",4
46656,"('2', '3', '4', '5')",3
46657,"('1', '2', '3', '4', '5')",5
46658,"('1', '2', '4')",4
46659,"('1', '2', '3')",2
46660,"('1', '2', '5')",5
46661,"('3', '4', '5')",3
46662,"('1', '3', '4', '5')",1
46663,"('1', '5')",1
46664,"('1', '2', '3', '4', '5')",2
46665,"('3', '4')",4
46666,"('1', '2', '4', '5')",5
46667,"('3', '4', '5')",4
46668,"('1', '2', '3', '4', '5')",3
46669,"('2', '3', '4', '5')",2
46670,"('3', '5')",5
46671,"('1', '2', '3', '5')",1
46672,"('1', '3')",3
46673,"('1', '4', '5')",5
46674,"('2', '3')",2
46675,"('1', '2', '3', '5')",1
46676,"('1', '3', '5')",1
46677,"('1', '2', '3', '4', '5')",1
46678,"('1', '5')",5
46679,"('2', '4', '5')",4
46680,"('1', '3', '5')",5
46681,"('3', '4')",3
46682,"('3', '4', '5')",5
46683,"('1', '2', '3', '4')",1
46684,"('1', '2', '3', '5')",5
46685,"('2', '3', '4', '5')",3
46686,"('3', '4')",4
46687,"('1', '2', '3', '4', '5')",2
46688,"('1', '2', '5')",5
46689,"('1', '2', '3', '4', '5')",1
46690,"('1', '3', '5')",5
46691,"('1', '2', '3')",1
46692,"('1', '2', '3', '4', '5')",5
46693,"('1', '2', '3', '4')",1
46694,"('2', '3', '4', '5')",4
46695,"('1', '3', '4', '5')",4
46696,"('1', '2', '5')",2
46697,"('1', '2', '3', '4', '5')",3
46698,"('4', '5')",5
46699,"('1', '5')",5
46700,"('1', '2', '3', '5')",1
46701,"('1', '2', '3', '4', '5')",3
46702,"('2', '3', '4', '5')",3
46703,"('1', '2', '4')",4
46704,"('2', '3', '4')",3
46705,"('1', '2', '3', '4', '5')",1
46706,"('2', '4')",4
46707,"('2', '3')",2
46708,"('1', '3', '4', '5')",1
46709,"('2', '3', '4')",3
46710,"('2', '3')",2
46711,"('2', '3', '4', '5')",4
46712,"('1', '2', '3', '4', '5')",1
46713,"('3', '5')",5
46714,"('1', '2', '4', '5')",4
46715,"('3', '5')",5
46716,"('1', '2', '4', '5')",1
46717,"('1', '3', '4', '5')",3
46718,"('1', '2', '3', '4', '5')",1
46719,"('3', '4', '5')",4
46720,"('1', '2', '3', '4', '5')",2
46721,"('1', '3', '5')",5
46722,"('1', '4', '5')",4
46723,"('3', '4', '5')",3
46724,"('1', '2', '4')",2
46725,"('1', '2', '3', '4', '5')",1
46726,"('2', '3', '4', '5')",5
46727,"('1', '2', '3', '4', '5')",2
46728,"('1', '2', '5')",5
46729,"('1', '2', '3', '4')",1
46730,"('1', '2', '3')",2
46731,"('2', '3', '4', '5')",2
46732,"('3', '4', '5')",3
46733,"('1', '2', '3', '4', '5')",2
46734,"('1', '2', '5')",1
46735,"('1', '2')",2
46736,"('1', '2', '4')",4
46737,"('1', '2', '3', '5')",2
46738,"('1', '2', '3', '4', '5')",3
46739,"('1', '4')",4
46740,"('1', '2', '3', '4', '5')",1
46741,"('1', '2', '4')",4
46742,"('2', '3')",2
46743,"('1', '2', '3', '4', '5')",1
46744,"('2', '3', '5')",3
46745,"('1', '5')",1
46746,"('1', '2', '3', '4')",4
46747,"('1', '2', '3', '4', '5')",4
46748,"('1', '2', '3', '5')",3
46749,"('1', '2', '3', '4', '5')",4
46750,"('1', '2', '3', '4', '5')",1
46751,"('2', '5')",5
46752,"('1', '2', '3', '4', '5')",4
46753,"('2', '4')",2
46754,"('2', '3')",2
46755,"('1', '4', '5')",4
46756,"('1', '2', '3', '4', '5')",3
46757,"('1', '4')",4
46758,"('1', '2', '4')",4
46759,"('1', '2', '3', '4', '5')",1
46760,"('3', '4')",4
46761,"('1', '2', '3', '5')",3
46762,"('2', '5')",5
46763,"('1', '2')",1
46764,"('1', '4')",1
46765,"('2', '3', '4')",2
46766,"('1', '2', '4', '5')",1
46767,"('1', '2', '3', '4', '5')",1
46768,"('1', '5')",1
46769,"('3', '4')",4
46770,"('1', '2', '3', '4', '5')",3
46771,"('1', '5')",5
46772,"('1', '2', '3')",1
46773,"('1', '2')",1
46774,"('2', '3', '4')",2
46775,"('2', '3', '4', '5')",2
46776,"('2', '3', '4')",2
46777,"('1', '2', '3', '4', '5')",2
46778,"('1', '2', '4', '5')",1
46779,"('1', '3', '5')",1
46780,"('3', '4')",4
46781,"('2', '3', '5')",5
46782,"('1', '2', '3', '4', '5')",2
46783,"('1', '2', '3')",1
46784,"('1', '2', '3', '4', '5')",1
46785,"('2', '3', '4', '5')",3
46786,"('1', '4', '5')",5
46787,"('1', '2', '3', '4', '5')",3
46788,"('3', '4')",4
46789,"('1', '3')",1
46790,"('2', '3', '4', '5')",5
46791,"('1', '2', '4')",4
46792,"('4', '5')",5
46793,"('1', '2', '3', '4', '5')",3
46794,"('1', '4')",1
46795,"('2', '3', '4', '5')",2
46796,"('2', '3', '5')",2
46797,"('1', '2', '3', '4', '5')",4
46798,"('2', '4', '5')",5
46799,"('1', '4')",4
46800,"('1', '2', '3', '4', '5')",3
46801,"('1', '2', '3')",2
46802,"('1', '3', '4', '5')",4
46803,"('1', '2', '3', '5')",2
46804,"('1', '2', '3', '4', '5')",4
46805,"('1', '2', '5')",2
46806,"('1', '2', '3', '4', '5')",1
46807,"('2', '5')",5
46808,"('1', '5')",5
46809,"('1', '2', '3', '4', '5')",1
46810,"('1', '3', '4', '5')",3
46811,"('1', '4')",1
46812,"('2', '4')",4
46813,"('3', '4', '5')",3
46814,"('1', '2', '4', '5')",2
46815,"('2', '3', '4')",2
46816,"('1', '3', '4')",4
46817,"('2', '4', '5')",5
46818,"('1', '2', '4', '5')",1
46819,"('1', '2', '3', '4', '5')",2
46820,"('1', '2', '3', '4', '5')",2
46821,"('1', '2', '3', '5')",1
46822,"('2', '3', '4')",3
46823,"('1', '2', '3', '5')",1
46824,"('1', '2', '3', '4')",1
46825,"('1', '4')",1
46826,"('1', '2', '3', '5')",2
46827,"('1', '2', '3', '4', '5')",1
46828,"('2', '5')",5
46829,"('1', '3', '4', '5')",4
46830,"('1', '2', '3')",1
46831,"('3', '5')",5
46832,"('1', '2', '3', '4')",3
46833,"('1', '2', '3', '5')",3
46834,"('1', '2', '3', '4', '5')",1
46835,"('1', '5')",5
46836,"('3', '4')",4
46837,"('1', '2', '3')",3
46838,"('1', '4')",4
46839,"('1', '4', '5')",1
46840,"('1', '3', '4', '5')",3
46841,"('4', '5')",4
46842,"('2', '3', '4')",4
46843,"('2', '4')",4
46844,"('1', '3', '4', '5')",4
46845,"('3', '4', '5')",4
46846,"('1', '2', '3', '4', '5')",5
46847,"('2', '3', '5')",5
46848,"('1', '2', '4', '5')",1
46849,"('1', '2', '3', '4', '5')",1
46850,"('1', '2', '4')",2
46851,"('1', '2', '3', '4')",1
46852,"('1', '3', '4', '5')",4
46853,"('1', '2', '3', '4', '5')",2
46854,"('1', '2', '4', '5')",1
46855,"('1', '4')",4
46856,"('1', '3')",1
46857,"('1', '2')",2
46858,"('1', '2', '3', '4', '5')",1
46859,"('1', '2')",2
46860,"('3', '4')",4
46861,"('2', '3')",3
46862,"('1', '2', '3', '4', '5')",2
46863,"('1', '2', '3', '4', '5')",4
46864,"('1', '2', '5')",5
46865,"('1', '5')",1
46866,"('1', '2', '3', '4', '5')",2
46867,"('1', '3', '5')",1
46868,"('2', '3', '4')",3
46869,"('1', '2', '3', '4', '5')",3
46870,"('1', '4', '5')",1
46871,"('2', '3', '4')",3
46872,"('2', '3', '5')",5
46873,"('2', '3')",2
46874,"('1', '2', '3', '4')",3
46875,"('1', '2', '4', '5')",1
46876,"('1', '2', '3', '4', '5')",4
46877,"('1', '2', '3', '4')",2
46878,"('1', '2', '4', '5')",1
46879,"('1', '3', '4', '5')",3
46880,"('1', '2', '3', '4')",2
46881,"('1', '2', '3')",1
46882,"('1', '2')",2
46883,"('3', '4')",4
46884,"('1', '2', '3', '5')",1
46885,"('1', '2', '3', '4', '5')",1
46886,"('2', '3', '4', '5')",2
46887,"('1', '2', '3', '5')",1
46888,"('1', '4', '5')",1
46889,"('1', '2', '3', '4', '5')",2
46890,"('1', '2', '3', '5')",1
46891,"('2', '3', '4')",2
46892,"('1', '2', '3', '5')",1
46893,"('1', '2', '3')",3
46894,"('1', '2', '3', '5')",2
46895,"('2', '3', '4')",4
46896,"('1', '3', '4', '5')",5
46897,"('2', '3', '4', '5')",3
46898,"('1', '2', '3', '4', '5')",1
46899,"('1', '3', '4', '5')",1
46900,"('2', '4')",4
46901,"('1', '2', '3', '4', '5')",2
46902,"('1', '2', '3', '4', '5')",4
46903,"('1', '4', '5')",1
46904,"('1', '2', '3', '5')",5
46905,"('1', '2', '3', '4', '5')",2
46906,"('1', '2', '3', '4', '5')",4
46907,"('1', '3', '4')",1
46908,"('3', '5')",5
46909,"('1', '2', '3', '5')",5
46910,"('1', '3', '4')",1
46911,"('1', '3', '4')",3
46912,"('1', '2', '4', '5')",1
46913,"('1', '2', '3', '4')",4
46914,"('2', '3', '4', '5')",2
46915,"('3', '4')",3
46916,"('1', '2', '4')",1
46917,"('1', '3', '5')",1
46918,"('2', '3', '4')",4
46919,"('3', '4')",4
46920,"('1', '4', '5')",5
46921,"('1', '3', '5')",5
46922,"('1', '4')",4
46923,"('1', '2', '3', '5')",2
46924,"('1', '2', '3', '4', '5')",1
46925,"('1', '3', '4', '5')",1
46926,"('1', '3', '4', '5')",1
46927,"('2', '3', '4', '5')",2
46928,"('1', '2', '3', '4', '5')",4
46929,"('1', '2', '3', '4', '5')",1
46930,"('1', '2', '3', '4', '5')",3
46931,"('1', '2', '3', '4', '5')",1
46932,"('1', '2', '3', '4', '5')",3
46933,"('3', '4', '5')",4
46934,"('1', '2', '3', '4')",1
46935,"('2', '3', '5')",2
46936,"('1', '2', '3', '4', '5')",1
46937,"('2', '3', '4', '5')",5
46938,"('1', '3', '5')",3
46939,"('1', '2', '3', '4', '5')",1
46940,"('4', '5')",5
46941,"('1', '2', '4', '5')",1
46942,"('4', '5')",4
46943,"('2', '3', '4', '5')",3
46944,"('4', '5')",5
46945,"('1', '2', '3', '5')",1
46946,"('1', '3', '4', '5')",1
46947,"('1', '2', '3', '5')",2
46948,"('1', '2', '3', '4', '5')",1
46949,"('1', '2', '4', '5')",1
46950,"('1', '2', '4')",4
46951,"('3', '4', '5')",3
46952,"('1', '4')",1
46953,"('2', '4')",2
46954,"('1', '2', '3', '4')",3
46955,"('1', '2', '3', '4', '5')",1
46956,"('1', '2', '3', '4')",4
46957,"('1', '2', '3', '4', '5')",3
46958,"('2', '4')",2
46959,"('1', '3', '4')",1
46960,"('1', '2', '4')",2
46961,"('2', '4')",2
46962,"('1', '2', '4')",1
46963,"('1', '2', '3', '5')",2
46964,"('1', '2', '3', '4', '5')",4
46965,"('1', '2', '5')",2
46966,"('1', '2')",2
46967,"('1', '2', '3', '4', '5')",1
46968,"('2', '4', '5')",5
46969,"('1', '3', '4', '5')",5
46970,"('1', '2', '4', '5')",5
46971,"('1', '2', '4')",4
46972,"('1', '2', '3', '4', '5')",2
46973,"('2', '5')",5
46974,"('2', '3', '5')",2
46975,"('2', '4')",4
46976,"('3', '4')",4
46977,"('1', '2', '3', '4', '5')",2
46978,"('1', '2', '3', '4', '5')",4
46979,"('1', '2', '4')",4
46980,"('4', '5')",5
46981,"('1', '2', '3', '4', '5')",1
46982,"('2', '5')",5
46983,"('1', '2', '5')",5
46984,"('3', '4')",4
46985,"('1', '2', '3', '4', '5')",1
46986,"('2', '3', '4')",2
46987,"('3', '5')",3
46988,"('3', '4')",3
46989,"('2', '5')",5
46990,"('1', '3', '5')",3
46991,"('1', '2', '3', '4')",4
46992,"('3', '5')",5
46993,"('1', '3', '4', '5')",3
46994,"('1', '2', '4', '5')",4
46995,"('1', '2', '4', '5')",4
46996,"('1', '2', '4', '5')",2
46997,"('1', '3')",3
46998,"('2', '3', '4', '5')",2
46999,"('1', '2', '4', '5')",4
47000,"('1', '2', '3', '5')",3
47001,"('2', '3', '4', '5')",2
47002,"('1', '2', '3', '4', '5')",1
47003,"('1', '2', '3', '4')",4
47004,"('1', '2', '3', '4', '5')",4
47005,"('1', '2', '3', '4', '5')",5
47006,"('1', '3', '4', '5')",4
47007,"('1', '4')",1
47008,"('1', '3', '4', '5')",1
47009,"('1', '3', '4', '5')",4
47010,"('3', '4')",4
47011,"('1', '2', '3', '4', '5')",1
47012,"('1', '2', '3', '4', '5')",5
47013,"('1', '2', '3', '4', '5')",2
47014,"('2', '3', '4')",4
47015,"('1', '2', '3', '4', '5')",1
47016,"('1', '5')",5
47017,"('1', '2', '3', '4', '5')",3
47018,"('1', '2', '3', '4', '5')",3
47019,"('2', '3', '4', '5')",2
47020,"('2', '3', '4', '5')",2
47021,"('1', '3', '5')",5
47022,"('1', '2', '3', '4', '5')",1
47023,"('1', '2', '4')",4
47024,"('3', '5')",5
47025,"('1', '2', '3', '4')",2
47026,"('1', '2', '3', '5')",3
47027,"('1', '2', '3')",1
47028,"('4', '5')",4
47029,"('1', '2', '3', '4', '5')",3
47030,"('1', '3', '5')",3
47031,"('1', '2', '4', '5')",1
47032,"('1', '2', '3', '4', '5')",5
47033,"('1', '2', '4')",1
47034,"('1', '2', '3', '4', '5')",1
47035,"('1', '2', '3', '4', '5')",1
47036,"('1', '4', '5')",1
47037,"('1', '2', '3', '5')",2
47038,"('1', '3')",1
47039,"('1', '2', '3', '4', '5')",2
47040,"('1', '2', '3', '5')",1
47041,"('1', '2', '3', '4')",1
47042,"('1', '2', '3', '4', '5')",2
47043,"('2', '4', '5')",5
47044,"('1', '2', '3', '4', '5')",1
47045,"('1', '2', '3', '5')",3
47046,"('1', '2', '3', '4', '5')",2
47047,"('1', '3', '4', '5')",5
47048,"('2', '4', '5')",4
47049,"('1', '2', '3', '5')",2
47050,"('2', '4')",2
47051,"('1', '2', '3', '4', '5')",3
47052,"('1', '3', '4', '5')",3
47053,"('1', '2', '3', '4', '5')",2
47054,"('4', '5')",4
47055,"('1', '2', '3', '4', '5')",4
47056,"('1', '5')",1
47057,"('1', '2', '3', '4', '5')",1
47058,"('2', '3', '4', '5')",4
47059,"('3', '5')",3
47060,"('2', '4', '5')",2
47061,"('1', '2', '4', '5')",2
47062,"('1', '2', '4', '5')",1
47063,"('3', '5')",5
47064,"('1', '2', '3', '4', '5')",1
47065,"('1', '2', '3', '4', '5')",1
47066,"('1', '2', '3', '4', '5')",1
47067,"('3', '4')",4
47068,"('3', '4')",4
47069,"('1', '3')",3
47070,"('1', '2', '3', '4', '5')",1
47071,"('1', '2', '3', '4', '5')",1
47072,"('2', '3', '4', '5')",3
47073,"('2', '3', '4', '5')",2
47074,"('1', '2', '4', '5')",2
47075,"('1', '2', '3', '4')",3
47076,"('2', '3', '5')",5
47077,"('1', '2', '3', '4', '5')",2
47078,"('1', '2')",2
47079,"('1', '2', '3', '5')",3
47080,"('2', '3', '5')",3
47081,"('1', '2', '3', '4')",1
47082,"('2', '3')",3
47083,"('1', '2', '3', '4')",1
47084,"('2', '4')",2
47085,"('1', '2', '3', '4', '5')",3
47086,"('1', '2', '3', '4', '5')",2
47087,"('1', '2', '3', '4', '5')",2
47088,"('1', '2', '3', '4', '5')",1
47089,"('1', '2', '3', '4', '5')",1
47090,"('1', '4')",4
47091,"('1', '2', '3', '4', '5')",3
47092,"('1', '2', '3', '4', '5')",1
47093,"('1', '2', '3', '4', '5')",1
47094,"('1', '2')",1
47095,"('1', '3', '4')",4
47096,"('3', '5')",5
47097,"('2', '3', '4', '5')",3
47098,"('1', '2', '3', '4', '5')",4
47099,"('1', '4', '5')",4
47100,"('1', '2', '3', '4', '5')",1
47101,"('1', '5')",1
47102,"('1', '2', '3', '4', '5')",1
47103,"('1', '2', '3', '4', '5')",2
47104,"('1', '2', '5')",2
47105,"('3', '5')",5
47106,"('1', '2', '3', '5')",1
47107,"('1', '5')",5
47108,"('1', '3', '4')",4
47109,"('1', '2', '3', '4', '5')",3
47110,"('3', '4', '5')",4
47111,"('1', '4', '5')",5
47112,"('3', '4', '5')",4
47113,"('2', '5')",5
47114,"('1', '2', '3', '5')",2
47115,"('1', '2', '3', '4', '5')",1
47116,"('1', '3', '4', '5')",1
47117,"('1', '2')",1
47118,"('1', '2', '3', '4', '5')",1
47119,"('1', '2', '3', '4', '5')",1
47120,"('1', '3', '4', '5')",3
47121,"('2', '5')",5
47122,"('1', '2')",1
47123,"('3', '4')",4
47124,"('1', '2', '4', '5')",1
47125,"('1', '2', '3', '4', '5')",1
47126,"('1', '2', '3', '4', '5')",2
47127,"('4', '5')",4
47128,"('1', '2', '3', '4', '5')",4
47129,"('1', '5')",5
47130,"('2', '3', '4', '5')",2
47131,"('1', '2', '4', '5')",4
47132,"('2', '3', '4', '5')",2
47133,"('1', '2', '3', '4', '5')",1
47134,"('1', '2', '3', '4', '5')",2
47135,"('1', '2', '3', '4', '5')",1
47136,"('1', '2', '3', '4', '5')",1
47137,"('4', '5')",4
47138,"('1', '2', '4')",4
47139,"('1', '2', '3')",1
47140,"('1', '2', '4', '5')",1
47141,"('1', '3')",3
47142,"('1', '3', '4', '5')",1
47143,"('1', '2', '3', '4', '5')",2
47144,"('1', '2', '3', '5')",1
47145,"('2', '3', '4', '5')",2
47146,"('1', '2', '3', '4', '5')",4
47147,"('2', '4', '5')",2
47148,"('1', '2', '3', '4', '5')",4
47149,"('1', '2', '3', '5')",1
47150,"('1', '2', '3', '5')",5
47151,"('1', '2', '3', '4', '5')",2
47152,"('1', '2', '3', '4', '5')",5
47153,"('1', '2', '4', '5')",1
47154,"('1', '2')",1
47155,"('4', '5')",5
47156,"('3', '4')",4
47157,"('2', '3', '4')",4
47158,"('1', '3', '4', '5')",3
47159,"('1', '2', '3', '4')",2
47160,"('1', '2', '3', '4', '5')",2
47161,"('1', '2', '3', '4', '5')",2
47162,"('2', '3', '4')",2
47163,"('1', '2', '4', '5')",5
47164,"('1', '3', '5')",3
47165,"('1', '3', '4', '5')",1
47166,"('1', '2', '3', '4', '5')",3
47167,"('2', '3', '5')",5
47168,"('1', '5')",1
47169,"('1', '2', '5')",1
47170,"('2', '3', '5')",2
47171,"('1', '2', '3', '5')",5
47172,"('1', '2', '3', '4', '5')",4
47173,"('1', '2', '4', '5')",5
47174,"('2', '5')",5
47175,"('1', '4')",1
47176,"('1', '2', '3', '4')",4
47177,"('2', '3', '4', '5')",3
47178,"('2', '4', '5')",5
47179,"('1', '2', '5')",2
47180,"('1', '5')",5
47181,"('1', '3', '5')",5
47182,"('1', '4')",1
47183,"('2', '3')",2
47184,"('2', '3')",3
47185,"('1', '3', '4', '5')",5
47186,"('3', '5')",5
47187,"('1', '2', '3', '4')",1
47188,"('2', '3', '4', '5')",5
47189,"('3', '4', '5')",3
47190,"('1', '2', '3', '4')",2
47191,"('1', '3', '5')",5
47192,"('3', '4')",4
47193,"('1', '2', '3')",1
47194,"('1', '2', '3', '4')",1
47195,"('1', '2', '3', '4', '5')",1
47196,"('1', '4')",4
47197,"('1', '2', '3', '4')",1
47198,"('1', '2', '4', '5')",1
47199,"('1', '2')",2
47200,"('1', '2', '3', '4', '5')",3
47201,"('1', '2', '4', '5')",4
47202,"('1', '2', '4', '5')",5
47203,"('4', '5')",4
47204,"('3', '4', '5')",4
47205,"('1', '3', '4', '5')",1
47206,"('2', '5')",5
47207,"('1', '3')",3
47208,"('1', '2', '3')",3
47209,"('1', '2', '3', '4', '5')",2
47210,"('1', '3')",3
47211,"('1', '2', '3', '4', '5')",1
47212,"('2', '4')",2
47213,"('1', '2', '3', '4')",4
47214,"('2', '4')",4
47215,"('1', '2', '3', '5')",2
47216,"('1', '3', '4')",1
47217,"('3', '5')",3
47218,"('2', '4')",2
47219,"('1', '2', '3', '4')",3
47220,"('1', '2', '3', '5')",2
47221,"('1', '2')",1
47222,"('1', '3', '4', '5')",3
47223,"('2', '5')",5
47224,"('1', '2', '4', '5')",1
47225,"('1', '2', '3')",1
47226,"('1', '2', '3', '4')",2
47227,"('1', '4')",4
47228,"('1', '2', '3', '4')",2
47229,"('1', '2', '3', '4', '5')",2
47230,"('3', '5')",5
47231,"('1', '2', '3')",1
47232,"('1', '3', '5')",5
47233,"('1', '2', '3', '4', '5')",3
47234,"('4', '5')",4
47235,"('2', '3')",2
47236,"('1', '2', '3', '4', '5')",3
47237,"('1', '2', '3')",1
47238,"('1', '3', '4')",4
47239,"('1', '2', '5')",5
47240,"('2', '3', '4', '5')",2
47241,"('4', '5')",4
47242,"('1', '2', '3', '4', '5')",1
47243,"('1', '3', '4', '5')",1
47244,"('2', '3', '4', '5')",5
47245,"('3', '4')",3
47246,"('2', '3')",2
47247,"('1', '2', '3', '4', '5')",3
47248,"('3', '5')",5
47249,"('2', '3', '4', '5')",3
47250,"('1', '2', '3', '4', '5')",2
47251,"('3', '4', '5')",4
47252,"('1', '4', '5')",4
47253,"('1', '3')",1
47254,"('2', '3', '5')",3
47255,"('2', '3')",2
47256,"('1', '2', '3')",2
47257,"('1', '4', '5')",4
47258,"('1', '2', '3', '4', '5')",2
47259,"('3', '4')",4
47260,"('1', '2', '3', '4')",2
47261,"('1', '2', '3', '4', '5')",1
47262,"('1', '2', '3', '4')",1
47263,"('4', '5')",4
47264,"('2', '3', '4', '5')",5
47265,"('1', '2', '3', '4', '5')",4
47266,"('1', '2')",1
47267,"('1', '2', '3', '5')",1
47268,"('2', '3', '5')",2
47269,"('2', '3', '4', '5')",2
47270,"('1', '2', '3', '4', '5')",3
47271,"('1', '3', '5')",3
47272,"('2', '3', '4')",2
47273,"('1', '2')",2
47274,"('2', '3', '4', '5')",4
47275,"('1', '2', '3', '4', '5')",1
47276,"('1', '3')",3
47277,"('1', '3', '5')",5
47278,"('1', '2', '3', '5')",1
47279,"('1', '2', '3', '4', '5')",3
47280,"('1', '3', '5')",1
47281,"('2', '4')",4
47282,"('1', '3', '4', '5')",4
47283,"('1', '2', '3', '4', '5')",4
47284,"('1', '2', '3', '4', '5')",1
47285,"('1', '3', '4')",4
47286,"('1', '3', '4')",3
47287,"('2', '3', '4')",2
47288,"('2', '5')",2
47289,"('1', '2', '3', '4', '5')",4
47290,"('4', '5')",4
47291,"('1', '3', '4')",4
47292,"('1', '4')",4
47293,"('1', '2', '5')",5
47294,"('1', '2', '3', '4')",1
47295,"('1', '2', '3', '4', '5')",1
47296,"('1', '2', '3', '4', '5')",1
47297,"('4', '5')",4
47298,"('3', '4', '5')",5
47299,"('3', '5')",5
47300,"('1', '2')",2
47301,"('1', '2', '3')",1
47302,"('2', '3', '5')",5
47303,"('1', '3', '4', '5')",3
47304,"('4', '5')",5
47305,"('1', '2', '3', '4', '5')",4
47306,"('1', '2', '3', '4', '5')",1
47307,"('1', '3')",1
47308,"('1', '4', '5')",1
47309,"('1', '3', '4', '5')",3
47310,"('1', '2', '3', '4')",1
47311,"('1', '2', '5')",2
47312,"('1', '3')",1
47313,"('1', '2', '3', '4', '5')",3
47314,"('1', '2', '3', '4', '5')",3
47315,"('1', '2', '3', '4', '5')",2
47316,"('1', '2', '3')",1
47317,"('1', '2', '3', '4', '5')",1
47318,"('1', '4', '5')",1
47319,"('1', '3')",1
47320,"('4', '5')",4
47321,"('1', '2', '3', '5')",1
47322,"('3', '4', '5')",3
47323,"('1', '2', '3', '4')",1
47324,"('1', '2', '3', '4', '5')",5
47325,"('1', '2', '3', '4', '5')",2
47326,"('1', '2', '3', '4', '5')",2
47327,"('3', '4')",4
47328,"('2', '3', '4', '5')",5
47329,"('1', '2', '4', '5')",4
47330,"('2', '3', '5')",5
47331,"('2', '3')",2
47332,"('2', '5')",5
47333,"('1', '2', '3', '4', '5')",4
47334,"('1', '2', '3', '4', '5')",1
47335,"('1', '3', '5')",1
47336,"('2', '3', '4')",4
47337,"('1', '2', '4', '5')",1
47338,"('1', '3', '4', '5')",3
47339,"('1', '2', '3', '4', '5')",1
47340,"('1', '3', '5')",3
47341,"('2', '3')",2
47342,"('1', '2', '3', '5')",5
47343,"('1', '2', '3', '4', '5')",2
47344,"('1', '2', '3')",1
47345,"('1', '4', '5')",1
47346,"('2', '3', '4', '5')",2
47347,"('1', '2', '3', '4', '5')",1
47348,"('1', '2', '3', '4', '5')",3
47349,"('1', '3')",3
47350,"('1', '2', '3', '4', '5')",1
47351,"('4', '5')",4
47352,"('2', '3', '4')",4
47353,"('1', '2', '3', '4', '5')",3
47354,"('1', '3', '4', '5')",3
47355,"('1', '2', '3', '4', '5')",1
47356,"('2', '3', '5')",5
47357,"('1', '2', '3', '4')",2
47358,"('1', '2', '3', '4', '5')",4
47359,"('1', '2', '3', '5')",3
47360,"('1', '3', '4')",1
47361,"('1', '3', '5')",1
47362,"('1', '4', '5')",1
47363,"('2', '3', '4', '5')",2
47364,"('4', '5')",4
47365,"('3', '4', '5')",4
47366,"('1', '2', '3', '4')",4
47367,"('1', '2', '3', '4', '5')",4
47368,"('3', '5')",5
47369,"('1', '2', '3', '4', '5')",2
47370,"('1', '2', '3', '4', '5')",1
47371,"('1', '2', '3', '5')",1
47372,"('1', '2', '3', '5')",1
47373,"('1', '2', '4')",1
47374,"('2', '3', '5')",5
47375,"('1', '2', '3', '4', '5')",2
47376,"('2', '3')",3
47377,"('1', '2', '5')",5
47378,"('1', '3', '5')",1
47379,"('1', '3')",3
47380,"('1', '2', '3', '5')",1
47381,"('4', '5')",4
47382,"('4', '5')",5
47383,"('2', '4')",4
47384,"('1', '2', '3', '4', '5')",5
47385,"('1', '3', '4', '5')",1
47386,"('1', '2', '3')",2
47387,"('2', '3', '4', '5')",3
47388,"('1', '2', '3', '4', '5')",4
47389,"('1', '3', '5')",3
47390,"('1', '2', '3', '4', '5')",1
47391,"('1', '2', '3', '4', '5')",1
47392,"('1', '2', '3', '4', '5')",1
47393,"('1', '2', '3', '4', '5')",4
47394,"('2', '3', '4', '5')",5
47395,"('3', '4', '5')",3
47396,"('2', '3')",3
47397,"('1', '2', '3')",1
47398,"('3', '4', '5')",4
47399,"('4', '5')",5
47400,"('1', '2', '4')",2
47401,"('1', '3', '4', '5')",1
47402,"('1', '2', '3', '4')",4
47403,"('2', '3', '4', '5')",3
47404,"('1', '2', '3', '4', '5')",1
47405,"('1', '2', '3', '4', '5')",2
47406,"('1', '2', '4', '5')",4
47407,"('1', '2', '3', '4', '5')",1
47408,"('1', '5')",1
47409,"('1', '3', '4')",3
47410,"('1', '2', '3', '4', '5')",1
47411,"('1', '5')",1
47412,"('1', '2', '3', '4', '5')",4
47413,"('1', '2', '3', '4', '5')",2
47414,"('2', '3', '4')",4
47415,"('1', '2', '3', '4', '5')",1
47416,"('3', '4')",4
47417,"('1', '2', '3', '4', '5')",3
47418,"('3', '5')",5
47419,"('1', '2', '3', '4', '5')",1
47420,"('2', '3', '4', '5')",2
47421,"('2', '4')",4
47422,"('1', '2', '3')",3
47423,"('1', '4')",1
47424,"('1', '2', '3')",3
47425,"('2', '3', '4', '5')",5
47426,"('2', '5')",5
